cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
lung,pattern_submodels,baseline,40000,7,2,0.7734699442090692,0.1384023826509982,0.03875,0.960625,0.0355645089511923,0.9542879748460084,-0.1267142820841528,310
lung,pattern_submodels,baseline,40000,7,3,0.7623920885943203,0.1626182576111134,0.03875,0.96225,0.035026472506292,0.9473515404191396,-0.1419604749411015,310
lung,pattern_submodels,baseline,40000,7,4,0.7744062250933345,0.1684050522141959,0.03875,0.96125,0.0347803297523715,1.0384747634374256,0.1627083869780177,310
lung,pattern_submodels,baseline,40000,8,0,0.7784890421662944,0.1770245154574669,0.038625,0.961,0.0345099676769666,1.064982575324512,0.1983302959987083,309
lung,pattern_submodels,baseline,40000,8,1,0.7560880009795841,0.1423137095632569,0.038625,0.96125,0.0352284283635192,0.9400685807393888,-0.1457696985252932,309
lung,pattern_submodels,baseline,40000,8,2,0.7368771760560425,0.1324933888124963,0.03875,0.961,0.0356805325580851,0.8451851746475183,-0.392831118474606,310
lung,pattern_submodels,baseline,40000,8,3,0.7595893284114268,0.1634983837698618,0.03875,0.96175,0.0349842627414264,0.940794018969697,-0.1298279061436383,310
lung,pattern_submodels,baseline,40000,8,4,0.791079743277822,0.1566528185256315,0.03875,0.960875,0.0350208567474963,1.0919480285043188,0.2684845946659125,310
lung,pattern_submodels,baseline,40000,9,0,0.7749134343129593,0.1639025359283886,0.038625,0.961375,0.0347858574855957,1.035576961206652,0.1234905311384662,309
lung,pattern_submodels,baseline,40000,9,1,0.7642307930212213,0.1505383931560934,0.038625,0.960875,0.0351234127676694,0.9548668318414254,-0.1095059918114805,309
lung,pattern_submodels,baseline,40000,9,2,0.7599104408741979,0.1634309935231753,0.03875,0.961125,0.0349376092221564,1.0002121570898392,0.0345391114341325,310
lung,pattern_submodels,baseline,40000,9,3,0.7658140022651957,0.1579015153453549,0.03875,0.96175,0.0350713997608658,0.9725079548343114,-0.0452032102014063,310
lung,pattern_submodels,baseline,40000,9,4,0.7749572129703427,0.1559824367911877,0.03875,0.960375,0.0352791725203101,0.962275664491216,-0.085544672570147,310
lung,mask_interaction,baseline,40000,0,0,0.8061845918336861,0.2125202555035679,0.038625,0.962125,0.0337623139752699,1.157840318487113,0.400971566867694,309
lung,mask_interaction,baseline,40000,0,1,0.7848628603432162,0.1667838478138896,0.038625,0.961,0.0346811542316174,1.0257965213757263,0.1058168443245736,309
lung,mask_interaction,baseline,40000,0,2,0.775638869080079,0.1755693830823282,0.03875,0.96125,0.0346515314022237,0.9969970866604538,-0.0131402823953182,310
lung,mask_interaction,baseline,40000,0,3,0.7694311841939678,0.1494793890410395,0.03875,0.9605,0.0354079328536146,0.8499308115729832,-0.3943684427111119,310
lung,mask_interaction,baseline,40000,0,4,0.7799230252946852,0.181580010028121,0.03875,0.961375,0.0345111599664721,0.9824727424980734,-0.0628596606458656,310
lung,mask_interaction,baseline,40000,1,0,0.7949612437350596,0.1828281393177508,0.038625,0.961375,0.034377817742586,1.0267044752471806,0.029495825257688,309
lung,mask_interaction,baseline,40000,1,1,0.7675802297393793,0.1805516115380575,0.038625,0.96175,0.0344406340831437,0.9576014480948066,-0.1415286421606084,309
lung,mask_interaction,baseline,40000,1,2,0.7874755652502202,0.1888597589906182,0.03875,0.961125,0.0343515888573167,1.11474008269983,0.369359393400285,310
lung,mask_interaction,baseline,40000,1,3,0.7640817567851002,0.1450575029714122,0.03875,0.96125,0.0354941716019579,0.8472898456456358,-0.4157087889905909,310
lung,mask_interaction,baseline,40000,1,4,0.798399681194681,0.1874060895377774,0.03875,0.96125,0.0343484649541228,1.0581790982350687,0.1756550850249268,310
lung,mask_interaction,baseline,40000,2,0,0.7802073116183796,0.1681352787944909,0.038625,0.960375,0.034912763182333,0.9448738946878606,-0.1782891706523336,309
lung,mask_interaction,baseline,40000,2,1,0.783083998066079,0.1689737791934345,0.038625,0.9615,0.03464807468073,1.000568386571167,0.0191565380563562,309
lung,mask_interaction,baseline,40000,2,2,0.7888976047653006,0.2020833203407229,0.03875,0.96175,0.0340839572639558,1.0598392211080734,0.1502239402573209,310
lung,mask_interaction,baseline,40000,2,3,0.7889315827006166,0.1546190151004358,0.03875,0.961125,0.0351195743585523,0.9528189602613686,-0.1358574361922853,310
lung,mask_interaction,baseline,40000,2,4,0.7864665044674692,0.182889983147592,0.03875,0.9615,0.0344794709087914,1.0102668115590725,0.0502703949844251,310
lung,mask_interaction,baseline,40000,3,0,0.7911891299838125,0.2016554636144669,0.038625,0.961625,0.0339784826612581,1.0627291472235134,0.1877437978807713,309
lung,mask_interaction,baseline,40000,3,1,0.7774402392743336,0.1500199453583307,0.038625,0.961,0.035132691343605,0.9485538178721376,-0.1369026446531022,309
lung,mask_interaction,baseline,40000,3,2,0.7865399135869794,0.1684424959357669,0.03875,0.961125,0.0347649190256481,1.034591241625876,0.0944699943294828,310
lung,mask_interaction,baseline,40000,3,3,0.7768285162968245,0.1572565172805814,0.03875,0.96125,0.0351052480514303,0.9388498702802492,-0.1803961684719419,310
lung,mask_interaction,baseline,40000,3,4,0.7751998825454087,0.1805091817370802,0.03875,0.961,0.0345436845019891,0.9396687299765528,-0.17172358936399,310
lung,mask_interaction,baseline,40000,4,0,0.7827463193014659,0.1921217613233699,0.038625,0.961375,0.0341019050786919,1.0293645521501955,0.073068111962131,309
lung,mask_interaction,baseline,40000,4,1,0.7918554406676319,0.188175706057057,0.038625,0.960875,0.0342363617623307,1.0880960578292362,0.2878702443298491,309
lung,mask_interaction,baseline,40000,4,2,0.770692143126809,0.149351739371041,0.03875,0.961,0.0352865595180922,0.91111356864378,-0.2332759767650024,310
lung,mask_interaction,baseline,40000,4,3,0.8028285582448929,0.1950940835750142,0.03875,0.96125,0.0341527699336744,1.0881959717287144,0.2226087586851369,310
lung,mask_interaction,baseline,40000,4,4,0.7678145056420153,0.1558672542984596,0.03875,0.961375,0.0351902517234572,0.8710494578306479,-0.381765441080167,310
lung,mask_interaction,baseline,40000,5,0,0.7968829620129274,0.1748223941301336,0.038625,0.9615,0.0345966221092128,0.9681930463538392,-0.1023197891426577,309
lung,mask_interaction,baseline,40000,5,1,0.7807130933941617,0.1539906779492524,0.038625,0.96075,0.035011015600667,0.965900914014277,-0.1048885079007218,309
lung,mask_interaction,baseline,40000,5,2,0.7814872687612736,0.1738359148590934,0.03875,0.961625,0.0347123384337301,0.991570206992556,-0.0198343546769184,310
lung,mask_interaction,baseline,40000,5,3,0.7853876001510129,0.184851588467385,0.03875,0.96125,0.0344142902314175,1.039100881268254,0.1348112360773022,310
