cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
lung,baseline,40000,86,75,75,0.261099771431419
lung,baseline,40000,86,75,75,0.26273374670405464
lung,baseline,40000,86,74,74,0.21329470246263363
lung,baseline,40000,86,34,34,0.16801121091932197
lung,baseline,40000,86,85,85,0.0024362266788894604
lung,baseline,40000,86,85,85,0.0481079211430783
lung,baseline,40000,86,85,85,0.24625215483176946
lung,baseline,40000,86,85,85,0.17448855645970393
lung,baseline,40000,86,85,85,0.0684676015942011
lung,baseline,40000,86,81,81,0.20165902110181494
lung,baseline,40000,86,85,85,0.22025452987763258
lung,baseline,40000,86,85,85,0.2626349191343696
lung,baseline,40000,86,81,81,0.20750784556914081
lung,baseline,40000,86,80,80,0.2040276295231375
lung,baseline,40000,86,84,84,0.07230647174716771
lung,baseline,40000,86,80,80,0.18642321064461723
lung,baseline,40000,86,80,80,0.14742743570186384
lung,baseline,40000,86,79,79,0.040026120654537554
lung,baseline,40000,86,77,77,0.15113156552767287
lung,baseline,40000,86,85,85,0.14964691882707323
lung,baseline,40000,86,85,85,0.12293548827591035
lung,baseline,40000,86,85,85,0.16882614957871372
lung,baseline,40000,86,80,80,0.21056597353131767
lung,baseline,40000,86,85,85,0.22836203424208718
lung,baseline,40000,86,85,85,0.302069351286563
lung,baseline,40000,86,82,82,0.1236093619888783
lung,baseline,40000,86,81,81,0.195889174178699
lung,baseline,40000,86,84,84,0.10083127399443863
lung,baseline,40000,86,82,82,0.2703436934435908
lung,baseline,40000,86,80,80,0.21176029365263646
lung,baseline,40000,86,79,79,0.25477754811202086
lung,baseline,40000,86,79,79,0.2542841093804717
lung,baseline,40000,86,79,79,0.257913948226754
lung,baseline,40000,86,79,79,0.26326790082615653
lung,baseline,40000,86,79,79,0.25046924615225297
lung,baseline,40000,86,76,76,0.2528384344440474
lung,baseline,40000,86,84,84,0.17697214172453787
lung,baseline,40000,86,84,84,0.10503404949199564
lung,baseline,40000,86,79,79,0.20847242986372672
lung,baseline,40000,86,79,79,0.20930108590783053
lung,baseline,40000,86,77,77,0.19653969990607562
lung,baseline,40000,86,85,85,0.0937410401211598
lung,baseline,40000,86,85,85,0.20626385364809086
lung,baseline,40000,86,83,83,0.01255330699663922
lung,baseline,40000,86,80,80,0.16171188480805315
lung,baseline,40000,86,85,85,0.2694818008805476
lung,baseline,40000,86,84,84,0.21178510501026895
lung,baseline,40000,86,84,84,0.27251111280802337
lung,baseline,40000,86,81,81,0.06272443422102393
lung,baseline,40000,86,80,80,0.16716936400804155
lung,baseline,40000,86,85,85,0.14785533676937487
lung,baseline,40000,86,85,85,0.06427919100039169
lung,baseline,40000,86,84,84,0.01473192315014151
lung,baseline,40000,86,82,82,0.018021683485319236
lung,baseline,40000,86,82,82,0.09862113458590034
lung,baseline,40000,86,84,84,0.16073554468456108
lung,baseline,40000,86,84,84,0.0771866155406433
lung,baseline,40000,86,84,84,0.13281758169680002
lung,baseline,40000,86,82,82,0.06338414572942659
lung,baseline,40000,86,82,82,0.1315730931043974
lung,baseline,40000,86,82,82,0.016907661939131974
lung,baseline,40000,86,81,81,0.15346568778137382
lung,baseline,40000,86,79,79,0.047098272748920283
lung,baseline,40000,86,79,79,0.19506600993852086
lung,baseline,40000,86,85,85,0.25791253266675634
lung,baseline,40000,86,85,85,0.23197992414128796
lung,baseline,40000,86,85,85,0.015899307227786565
lung,baseline,40000,86,82,82,0.2123697920726612
lung,baseline,40000,86,80,80,0.24084124450910024
lung,baseline,40000,86,79,79,0.2400723954278036
lung,baseline,40000,86,78,78,0.01629629185888053
lung,baseline,40000,86,75,75,0.2651077593834862
lung,baseline,40000,86,85,85,0.07369120604094076
lung,baseline,40000,86,85,85,0.2637079665023938
lung,baseline,40000,86,85,85,0.19662309252227322
lung,baseline,40000,86,85,85,0.07124823908679886
lung,baseline,40000,86,84,84,0.12374725084441629
lung,baseline,40000,86,81,81,0.16275261776660346
lung,baseline,40000,86,85,85,0.035912899392668444
lung,baseline,40000,86,85,85,0.01679586045664318
lung,baseline,40000,86,85,85,0.06371902866548967
lung,baseline,40000,86,85,85,0.13822762107829834
lung,baseline,40000,86,81,81,0.14995568175962326
lung,baseline,40000,86,80,80,0.1513816969337806
lung,baseline,40000,86,77,77,0.022122887093195074
lung,baseline,40000,86,34,34,0.05790770819569886
lung,baseline,40000,86,85,85,0.1300242517015138
lung,baseline,40000,86,84,84,0.005104095590481517
lung,baseline,40000,86,81,81,0.15501151720471457
lung,baseline,40000,86,76,76,0.06657794003430809
lung,baseline,40000,86,85,85,0.18202583240847484
lung,baseline,40000,86,84,84,0.10830085791712635
lung,baseline,40000,86,75,75,0.18548817403851806
lung,baseline,40000,86,14,14,0.2084945957737502
lung,baseline,40000,86,85,85,0.004568127550788127
lung,baseline,40000,86,85,85,0.14287964133389386
lung,baseline,40000,86,85,85,0.012037514280739955
lung,baseline,40000,86,85,85,0.02606808704825302
lung,baseline,40000,86,85,85,0.05141655084181097
lung,baseline,40000,86,85,85,0.01869604326341054
lung,baseline,40000,86,85,85,0.05360677240978202
lung,baseline,40000,86,83,83,0.018231165084641544
lung,baseline,40000,86,83,83,0.01755063549920914
lung,baseline,40000,86,83,83,0.04464330001455223
lung,baseline,40000,86,82,82,0.033672628310393256
lung,baseline,40000,86,81,81,0.10818023447012055
lung,baseline,40000,86,79,79,0.01871926096381892
lung,baseline,40000,86,85,85,0.1456968139557788
lung,baseline,40000,86,85,85,0.22878304665746824
lung,baseline,40000,86,85,85,0.2398505748029492
lung,baseline,40000,86,82,82,0.16208812646956275
lung,baseline,40000,86,85,85,0.2119611934780115
lung,baseline,40000,86,85,85,0.05743910655551549
lung,baseline,40000,86,85,85,0.26329081617721106
lung,baseline,40000,86,84,84,0.014439406186378184
lung,baseline,40000,86,82,82,0.12800767526664658
lung,baseline,40000,86,81,81,0.2289899798186978
lung,baseline,40000,86,85,85,0.023770271194140827
lung,baseline,40000,86,85,85,0.011245640804959878
lung,baseline,40000,86,85,85,0.09160869600255757
lung,baseline,40000,86,85,85,0.012717108047346989
lung,baseline,40000,86,85,85,0.03179405822352847
lung,baseline,40000,86,85,85,0.015353504557954577
lung,baseline,40000,86,85,85,0.027117042526618854
lung,baseline,40000,86,85,85,0.09896928107445847
lung,baseline,40000,86,85,85,0.10969049902547066
lung,baseline,40000,86,84,84,0.013962394209793888
lung,baseline,40000,86,84,84,0.02348021286123054
lung,baseline,40000,86,83,83,0.014196379121918942
lung,baseline,40000,86,83,83,0.04683671988131357
lung,baseline,40000,86,83,83,0.014746426593561497
lung,baseline,40000,86,79,79,0.018762308979649436
lung,baseline,40000,86,85,85,0.09210769399631676
lung,baseline,40000,86,85,85,0.029903255183317642
lung,baseline,40000,86,85,85,0.2096682998301732
lung,baseline,40000,86,85,85,0.07965035477758381
lung,baseline,40000,86,84,84,0.02938043896292727
lung,baseline,40000,86,83,83,0.07142840279095496
lung,baseline,40000,86,82,82,0.031480210537059725
lung,baseline,40000,86,82,82,0.08930757605856375
lung,baseline,40000,86,82,82,0.09442820967596924
lung,baseline,40000,86,84,84,0.2552701874808199
lung,baseline,40000,86,83,83,0.21845675277024887
lung,baseline,40000,86,81,81,0.26401372947217316
lung,baseline,40000,86,76,76,0.269206934291545
lung,baseline,40000,86,75,75,0.23491895004870883
lung,baseline,40000,86,74,74,0.23837081035983673
lung,baseline,40000,86,66,66,0.24214094847973297
lung,baseline,40000,86,63,63,0.22985784448756147
lung,baseline,40000,86,85,85,0.10874722902504141
lung,baseline,40000,86,85,85,0.2290157243095054
lung,baseline,40000,86,85,85,0.24356387589650658
lung,baseline,40000,86,82,82,0.049834620076029575
lung,baseline,40000,86,82,82,0.1708074672939014
lung,baseline,40000,86,81,81,0.19396293522406216
lung,baseline,40000,86,85,85,0.11277201861972276
lung,baseline,40000,86,84,84,0.21631878140021985
lung,baseline,40000,86,82,82,0.19441673238049526
lung,baseline,40000,86,80,80,0.16157893989686556
lung,baseline,40000,86,81,81,0.2578713402611672
lung,baseline,40000,86,81,81,0.23602599324053147
lung,baseline,40000,86,79,79,0.24000526774621075
lung,baseline,40000,86,74,74,0.12065139251492929
lung,baseline,40000,86,69,69,0.2918513851453487
lung,baseline,40000,86,84,84,0.3151400148058769
lung,baseline,40000,86,81,81,0.2298797729440871
lung,baseline,40000,86,41,41,0.21032490718007602
lung,baseline,40000,86,85,85,0.12983612355486943
lung,baseline,40000,86,83,83,0.10476172101683502
lung,baseline,40000,86,81,81,0.14635341049517056
lung,baseline,40000,86,75,75,0.1577609328177563
lung,baseline,40000,86,75,75,0.15077238318082833
lung,baseline,40000,86,74,74,0.08835820239092418
lung,baseline,40000,86,64,64,0.04966834633171047
lung,baseline,40000,86,85,85,0.18615574361787207
lung,baseline,40000,86,81,81,0.1668108347305973
lung,baseline,40000,86,80,80,0.1354371458856975
lung,baseline,40000,86,82,82,0.05999661981786345
lung,baseline,40000,86,82,82,0.014003730214972124
lung,baseline,40000,86,80,80,0.14298701351788848
lung,baseline,40000,86,79,79,0.04384977222338173
lung,baseline,40000,86,34,34,0.15210665224185738
lung,baseline,40000,86,85,85,0.2626002083192709
lung,baseline,40000,86,81,81,0.20694827583142253
lung,baseline,40000,86,85,85,0.19740312430481177
lung,baseline,40000,86,85,85,0.00470280124520343
lung,baseline,40000,86,85,85,0.08467534416985521
lung,baseline,40000,86,85,85,0.013227607641123648
lung,baseline,40000,86,84,84,0.007263378167399018
lung,baseline,40000,86,81,81,0.12616485181161938
lung,baseline,40000,86,81,81,0.0190140862070582
lung,baseline,40000,86,85,85,0.08736108630367466
lung,baseline,40000,86,85,85,0.2670632227006181
lung,baseline,40000,86,85,85,0.0076166394163759395
lung,baseline,40000,86,85,85,0.13227193969973217
lung,baseline,40000,86,83,83,0.015103419936149888
lung,baseline,40000,86,83,83,0.035730824890572825
lung,baseline,40000,86,85,85,0.2537410793923254
lung,baseline,40000,86,85,85,0.29908660632074585
lung,baseline,40000,86,82,82,0.24626768970847224
lung,baseline,40000,86,81,81,0.24407761938363343
lung,baseline,40000,86,85,85,0.2573463737509358
lung,baseline,40000,86,85,85,0.26314581912487994
lung,baseline,40000,86,77,77,0.1594839229490433
lung,baseline,40000,86,14,14,0.2689735542809809
lung,baseline,40000,86,78,78,0.1305112546370944
lung,baseline,40000,86,85,85,0.12825331411207802
lung,baseline,40000,86,85,85,0.13680953433465887
lung,baseline,40000,86,85,85,0.01823882911750613
lung,baseline,40000,86,83,83,0.014189355843598466
lung,baseline,40000,86,77,77,0.020502745805364188
lung,baseline,40000,86,85,85,0.2170389997880724
lung,baseline,40000,86,80,80,0.15273521690466024
lung,baseline,40000,87,86,86,0.020231122239787718
lung,baseline,40000,87,86,86,0.27137380781870757
lung,baseline,40000,87,85,85,0.19500362983531072
lung,baseline,40000,87,71,71,0.3033951983164214
lung,baseline,40000,87,63,63,0.24867614610809743
lung,baseline,40000,87,14,14,0.20420239030448847
lung,baseline,40000,87,86,86,0.0054912571971322465
lung,baseline,40000,87,86,86,0.21026776320493518
lung,baseline,40000,87,86,86,0.011544979515906164
lung,baseline,40000,87,86,86,0.09419969286018919
lung,baseline,40000,87,86,86,0.10951375478719123
lung,baseline,40000,87,86,86,0.049400947698129596
lung,baseline,40000,87,86,86,0.1117899469365148
lung,baseline,40000,87,86,86,0.010894633777721338
lung,baseline,40000,87,86,86,0.010631558776899452
lung,baseline,40000,87,86,86,0.010660247594320058
lung,baseline,40000,87,86,86,0.007488162075852048
lung,baseline,40000,87,86,86,0.011158495333967702
lung,baseline,40000,87,85,85,0.025972996866177243
lung,baseline,40000,87,85,85,0.021489651218582453
lung,baseline,40000,87,84,84,0.018160469479429214
lung,baseline,40000,87,84,84,0.008222244055143681
lung,baseline,40000,87,84,84,0.035662771912108114
lung,baseline,40000,87,83,83,0.038241470992725825
lung,baseline,40000,87,80,80,0.024485175021018095
lung,baseline,40000,87,86,86,0.11338654977359063
lung,baseline,40000,87,84,84,0.07257861176272948
lung,baseline,40000,87,82,82,0.012241462227515914
lung,baseline,40000,87,80,80,0.19672939635121306
lung,baseline,40000,87,37,37,0.25873311795856513
lung,baseline,40000,87,34,34,0.29230988448333434
lung,baseline,40000,87,86,86,0.1516231865511883
lung,baseline,40000,87,86,86,0.021213796810636898
lung,baseline,40000,87,86,86,0.2668676703168776
lung,baseline,40000,87,84,84,0.04831267731393237
lung,baseline,40000,87,82,82,0.19039698927095702
lung,baseline,40000,87,82,82,0.22511225883210692
lung,baseline,40000,87,80,80,0.24576562236490354
lung,baseline,40000,87,79,79,0.31292120346866226
lung,baseline,40000,87,77,77,0.2748772549262596
lung,baseline,40000,87,76,76,0.2920662553201065
lung,baseline,40000,87,73,73,0.2685720987257237
lung,baseline,40000,87,73,73,0.2837177541955299
lung,baseline,40000,87,73,73,0.2946702639756788
lung,baseline,40000,87,71,71,0.23975776488300496
lung,baseline,40000,87,66,66,0.23058216807011592
lung,baseline,40000,87,64,64,0.26579975694007796
lung,baseline,40000,87,41,41,0.1785381717948678
lung,baseline,40000,87,86,86,0.2073855818326198
lung,baseline,40000,87,86,86,0.2766306180779956
lung,baseline,40000,87,82,82,0.15093244949791867
lung,baseline,40000,87,82,82,0.16885437087994853
lung,baseline,40000,87,86,86,0.15583400317138843
lung,baseline,40000,87,86,86,0.20690577430868376
lung,baseline,40000,87,85,85,0.11089974865915185
lung,baseline,40000,87,82,82,0.22542907389315497
lung,baseline,40000,87,81,81,0.24267529466492174
lung,baseline,40000,87,86,86,0.21945196001716402
lung,baseline,40000,87,82,82,0.13118395027650942
lung,baseline,40000,87,81,81,0.20555756442306813
lung,baseline,40000,87,81,81,0.19054956863873385
lung,baseline,40000,87,80,80,0.14507495407999974
lung,baseline,40000,87,34,34,0.07154094675046632
lung,baseline,40000,87,36,36,0.15121434593288666
lung,baseline,40000,87,34,34,0.2585347131428708
lung,baseline,40000,87,86,86,0.21495081082338385
lung,baseline,40000,87,81,81,0.23847306596424794
lung,baseline,40000,87,73,73,0.10452807414396206
lung,baseline,40000,87,73,73,0.12404528150682406
lung,baseline,40000,87,69,69,0.19307031784747883
lung,baseline,40000,87,68,68,0.2668926998595755
lung,baseline,40000,87,86,86,0.2779600448356122
lung,baseline,40000,87,86,86,0.22383754800235608
lung,baseline,40000,87,84,84,0.1323930414380665
lung,baseline,40000,87,83,83,0.11130448309909263
lung,baseline,40000,87,81,81,0.19568034814234048
lung,baseline,40000,87,43,43,0.15347590829627905
lung,baseline,40000,87,39,39,0.14686413481838953
lung,baseline,40000,87,86,86,0.31264635935598206
lung,baseline,40000,87,86,86,0.2523986851555262
lung,baseline,40000,87,86,86,0.08762725002078166
lung,baseline,40000,87,86,86,0.13251579541802172
lung,baseline,40000,87,82,82,0.1740169462248287
lung,baseline,40000,87,86,86,0.27321743774994245
lung,baseline,40000,87,86,86,0.10650996429398435
lung,baseline,40000,87,85,85,0.24479972378234954
lung,baseline,40000,87,85,85,0.04604839171807055
lung,baseline,40000,87,84,84,0.23457665772616193
lung,baseline,40000,87,83,83,0.24917136686893088
lung,baseline,40000,87,82,82,0.02943461359014944
lung,baseline,40000,87,86,86,0.01466969256204789
lung,baseline,40000,87,86,86,0.25361623014385215
lung,baseline,40000,87,85,85,0.08580432356793476
lung,baseline,40000,87,81,81,0.15685702224046855
lung,baseline,40000,87,86,86,0.24157188996920936
lung,baseline,40000,87,86,86,0.04895671737529464
lung,baseline,40000,87,86,86,0.29733832937831045
lung,baseline,40000,87,86,86,0.10031346620598505
lung,baseline,40000,87,82,82,0.256031515122949
lung,baseline,40000,87,34,34,0.19728312294395695
lung,baseline,40000,87,86,86,0.08327274751159817
lung,baseline,40000,87,86,86,0.21646824897210984
lung,baseline,40000,87,82,82,0.12266880196118524
lung,baseline,40000,87,43,43,0.15364050378159655
lung,baseline,40000,87,39,39,0.14135777256009038
lung,baseline,40000,87,78,78,0.22779423910823057
lung,baseline,40000,87,56,56,0.310651627122308
lung,baseline,40000,87,43,43,0.31404406446496486
lung,baseline,40000,87,39,39,0.3216456373825706
lung,baseline,40000,87,37,37,0.28529585251838707
lung,baseline,40000,87,86,86,0.10787831577089187
lung,baseline,40000,87,86,86,0.3241359380078784
lung,baseline,40000,87,86,86,0.11335247314755302
lung,baseline,40000,87,86,86,0.0059379187741694485
lung,baseline,40000,87,85,85,0.04380203052101493
lung,baseline,40000,87,84,84,0.08866371821932602
lung,baseline,40000,87,85,85,0.26345637445309583
lung,baseline,40000,87,84,84,0.15255587473453278
lung,baseline,40000,87,84,84,0.29727695170965046
lung,baseline,40000,87,81,81,0.2788565557408335
lung,baseline,40000,87,79,79,0.28137575535764475
lung,baseline,40000,87,78,78,0.2487650497109282
lung,baseline,40000,87,74,74,0.15970555414040452
lung,baseline,40000,87,73,73,0.2648621241061277
lung,baseline,40000,87,64,64,0.2661224310952358
lung,baseline,40000,87,86,86,0.23944371678433649
lung,baseline,40000,87,86,86,0.05714339986293828
lung,baseline,40000,87,85,85,0.1572801506355001
lung,baseline,40000,87,81,81,0.1942490044225453
lung,baseline,40000,87,81,81,0.15832289520087858
lung,baseline,40000,87,86,86,0.24239397246927272
lung,baseline,40000,87,86,86,0.2732220702464024
lung,baseline,40000,87,86,86,0.05947624210858291
lung,baseline,40000,87,82,82,0.08869747776785318
lung,baseline,40000,87,14,14,0.23915267099463522
lung,baseline,40000,87,86,86,0.26656145031754097
lung,baseline,40000,87,86,86,0.20085056608528254
lung,baseline,40000,87,82,82,0.15209889767554766
lung,baseline,40000,87,82,82,0.15964102322959844
lung,baseline,40000,87,34,34,0.06072466244155616
lung,baseline,40000,87,86,86,0.2204438917601632
lung,baseline,40000,87,86,86,0.09547042028520188
lung,baseline,40000,87,86,86,0.018497727069459517
lung,baseline,40000,87,86,86,0.22881399549108125
lung,baseline,40000,87,83,83,0.2140622625815949
lung,baseline,40000,87,83,83,0.0460285946636133
lung,baseline,40000,87,80,80,0.10505850415060672
lung,baseline,40000,87,75,75,0.020567573635208596
lung,baseline,40000,87,86,86,0.09586071077308951
lung,baseline,40000,87,86,86,0.2535181345287923
lung,baseline,40000,87,86,86,0.29759146673645115
lung,baseline,40000,87,83,83,0.03379575694329471
lung,baseline,40000,87,83,83,0.2013786483405667
lung,baseline,40000,87,86,86,0.250598959431548
lung,baseline,40000,87,86,86,0.29161447075673425
lung,baseline,40000,87,86,86,0.08743416978506119
lung,baseline,40000,87,86,86,0.020122952280743043
lung,baseline,40000,87,86,86,0.215268812305163
lung,baseline,40000,87,86,86,0.16483644373308387
lung,baseline,40000,87,82,82,0.17302563823306977
lung,baseline,40000,87,80,80,0.10309703337211058
lung,baseline,40000,87,73,73,0.06340665806963912
lung,baseline,40000,87,73,73,0.09043140501429321
lung,baseline,40000,87,34,34,0.15931576254583993
lung,baseline,40000,87,86,86,0.2892677553577777
lung,baseline,40000,87,85,85,0.1431720772129214
lung,baseline,40000,87,85,85,0.1905910429659676
lung,baseline,40000,87,85,85,0.10742113743959568
lung,baseline,40000,87,83,83,0.0499186830284499
lung,baseline,40000,87,83,83,0.144201207780764
lung,baseline,40000,87,81,81,0.22835422035502292
lung,baseline,40000,87,82,82,0.14061170129974626
lung,baseline,40000,87,80,80,0.15473328911249387
lung,baseline,40000,87,78,78,0.15913241861489064
lung,baseline,40000,87,86,86,0.2392667660547077
lung,baseline,40000,87,85,85,0.2643279256830992
lung,baseline,40000,87,85,85,0.2737929738153868
lung,baseline,40000,87,85,85,0.08766641170872276
lung,baseline,40000,87,83,83,0.13843093221079483
lung,baseline,40000,87,81,81,0.17579045022083137
lung,baseline,40000,87,86,86,0.11708482160128253
lung,baseline,40000,87,86,86,0.00985247582299873
lung,baseline,40000,87,85,85,0.05283221717999805
lung,baseline,40000,87,85,85,0.07582515246822003
lung,baseline,40000,87,84,84,0.03515801768832677
lung,baseline,40000,87,33,33,0.0594233260265638
lung,baseline,40000,87,86,86,0.06612276807223637
lung,baseline,40000,87,86,86,0.20408736038970393
lung,baseline,40000,87,86,86,0.2525980718448835
lung,baseline,40000,87,86,86,0.09968154193461326
lung,baseline,40000,87,86,86,0.0008428517874366589
lung,baseline,40000,87,85,85,0.07021707725873418
lung,baseline,40000,87,83,83,0.10507889478955416
lung,baseline,40000,87,82,82,0.20484242372608702
lung,baseline,40000,87,81,81,0.14434317221460308
lung,baseline,40000,87,86,86,0.02195846635476648
lung,baseline,40000,87,85,85,0.26994626568622415
lung,baseline,40000,87,85,85,0.1796362466830894
lung,baseline,40000,87,84,84,0.12944579114554394
lung,baseline,40000,87,84,84,0.17594381067235235
lung,baseline,40000,87,84,84,0.10719108233907815
lung,baseline,40000,87,83,83,0.09107422248798182
lung,baseline,40000,87,81,81,0.1716307425292324
lung,baseline,40000,87,80,80,0.3065279283920145
lung,baseline,40000,87,79,79,0.3089584601170564
lung,baseline,40000,87,86,86,0.032067260618817955
lung,baseline,40000,87,85,85,0.1381752400574468
lung,baseline,40000,87,86,86,0.28201163309458294
lung,baseline,40000,87,86,86,0.011924783935918035
lung,baseline,40000,87,86,86,0.0065432679591381805
lung,baseline,40000,87,86,86,0.06839097462930122
lung,baseline,40000,87,86,86,0.017810021195166104
lung,baseline,40000,87,86,86,0.13214470294879188
lung,baseline,40000,87,86,86,0.10005791783570153
lung,baseline,40000,87,84,84,0.09227149071125285
lung,baseline,40000,87,83,83,0.09358292386468482
lung,baseline,40000,87,79,79,0.04125565838071637
lung,baseline,40000,87,85,85,0.2652314317375681
lung,baseline,40000,87,85,85,0.18546974118142953
lung,baseline,40000,87,85,85,0.25944505155319275
lung,baseline,40000,87,84,84,0.24873632817422126
lung,baseline,40000,87,80,80,0.22094669272818984
lung,baseline,40000,87,86,86,0.02033423516457406
lung,baseline,40000,87,86,86,0.051741911516218556
lung,baseline,40000,87,86,86,0.22507792118308725
lung,baseline,40000,87,86,86,0.12470741570960502
lung,baseline,40000,87,86,86,0.0037915508086061324
lung,baseline,40000,87,86,86,0.25982924567458476
lung,baseline,40000,87,86,86,0.16651139692917594
lung,baseline,40000,87,85,85,0.03119479906265881
lung,baseline,40000,87,84,84,0.030668268669450122
lung,baseline,40000,87,83,83,0.11315265899203779
lung,baseline,40000,87,82,82,0.16865181893204897
lung,baseline,40000,87,84,84,0.019742160201173517
lung,baseline,40000,87,86,86,0.2719165523645297
lung,baseline,40000,87,85,85,0.269525077881204
lung,baseline,40000,87,85,85,0.08221067314892423
lung,baseline,40000,87,82,82,0.2523990713368183
lung,baseline,40000,87,82,82,0.1491812728267102
lung,baseline,40000,87,86,86,0.0208739559016803
lung,baseline,40000,87,86,86,0.04748369471089826
lung,baseline,40000,87,86,86,0.022478531043788327
lung,baseline,40000,87,86,86,0.23562452901195435
lung,baseline,40000,87,85,85,0.007989218739639026
lung,baseline,40000,87,83,83,0.006265203175292901
lung,baseline,40000,87,83,83,0.06356520037601793
lung,baseline,40000,87,81,81,0.06361299566959872
lung,baseline,40000,87,62,62,0.13167666408750614
lung,baseline,40000,87,34,34,0.19342814161417726
lung,baseline,40000,87,85,85,0.27515639287669547
lung,baseline,40000,87,85,85,0.22315915836116051
lung,baseline,40000,87,85,85,0.2787280386566579
lung,baseline,40000,87,85,85,0.07649969771436724
lung,baseline,40000,87,82,82,0.12972142344689638
lung,baseline,40000,87,81,81,0.2133822337763312
lung,baseline,40000,87,81,81,0.191010525883433
lung,baseline,40000,87,81,81,0.23276914828587292
lung,baseline,40000,87,86,86,0.230555146502207
lung,baseline,40000,87,86,86,0.23128911350271567
lung,baseline,40000,87,86,86,0.2639005502280335
lung,baseline,40000,87,83,83,0.06418414773154608
lung,baseline,40000,87,82,82,0.111999101558622
lung,baseline,40000,87,37,37,0.26340850176086245
lung,baseline,40000,87,36,36,0.22988554688839719
lung,baseline,40000,87,34,34,0.24986395045302767
lung,baseline,40000,87,86,86,0.2665088291582297
lung,baseline,40000,87,85,85,0.23646068946511015
lung,baseline,40000,87,74,74,0.16626733782706388
lung,baseline,40000,87,69,69,0.2302761698973307
lung,baseline,40000,87,65,65,0.2155826123734633
lung,baseline,40000,87,37,37,0.13987913944729535
lung,baseline,40000,87,34,34,0.2064261599665549
lung,baseline,40000,87,33,33,0.0675552192604962
lung,baseline,40000,87,86,86,0.13972495093960005
lung,baseline,40000,87,86,86,0.252489579040255
lung,baseline,40000,87,86,86,0.06736495660647294
lung,baseline,40000,87,86,86,0.10013411963766045
lung,baseline,40000,87,86,86,0.2092476793596031
lung,baseline,40000,87,86,86,0.018907980644034574
lung,baseline,40000,87,84,84,0.14298640820997754
lung,baseline,40000,87,83,83,0.05865490601833155
lung,baseline,40000,87,83,83,0.11958509768870845
lung,baseline,40000,87,85,85,0.31962956311387286
lung,baseline,40000,87,84,84,0.28269548154737767
lung,baseline,40000,87,82,82,0.2351873357328911
lung,baseline,40000,87,80,80,0.2806242756931826
lung,baseline,40000,87,80,80,0.22185902862335416
lung,baseline,40000,87,86,86,0.004056247710185737
lung,baseline,40000,87,86,86,0.09995834776343016
lung,baseline,40000,87,86,86,0.21081979530346137
lung,baseline,40000,87,86,86,0.03668391765675419
lung,baseline,40000,87,85,85,0.09645271805829134
lung,baseline,40000,87,84,84,0.15016551489416066
lung,baseline,40000,87,82,82,0.14750328282563446
lung,baseline,40000,87,81,81,0.19807505022294547
lung,baseline,40000,87,86,86,0.005690825456193469
lung,baseline,40000,87,86,86,0.09198177013928914
lung,baseline,40000,87,86,86,0.2423828205026847
lung,baseline,40000,87,86,86,0.2666414440656432
lung,baseline,40000,87,82,82,0.2641662594421504
lung,baseline,40000,87,86,86,0.1529103408675428
lung,baseline,40000,87,83,83,0.14406095287140114
lung,baseline,40000,87,81,81,0.2809001871975267
lung,baseline,40000,87,80,80,0.27872131291988245
lung,baseline,40000,87,76,76,0.29874434503203445
lung,baseline,40000,87,86,86,0.21581426758751857
lung,baseline,40000,87,78,78,0.24934030651834824
lung,baseline,40000,87,73,73,0.10636698816048819
lung,baseline,40000,87,73,73,0.11752029617343321
lung,baseline,40000,87,69,69,0.24654764078309507
lung,baseline,40000,87,69,69,0.19041345985822955
lung,baseline,40000,87,66,66,0.2752623366984343
lung,baseline,40000,87,63,63,0.2292804164936792
lung,baseline,40000,87,34,34,0.062161500415091366
lung,baseline,40000,87,34,34,0.19955571709233133
lung,baseline,40000,87,86,86,0.10167057023396492
lung,baseline,40000,87,85,85,0.005622762672912428
lung,baseline,40000,87,85,85,0.02240333719416839
lung,baseline,40000,87,14,14,0.222410198297785
lung,baseline,40000,87,43,43,0.281087763598115
lung,baseline,40000,87,39,39,0.28225229828149107
lung,baseline,40000,87,27,27,0.3657503094261846
lung,baseline,40000,87,84,84,0.2557904112118661
lung,baseline,40000,87,84,84,0.20663285184890326
lung,baseline,40000,87,82,82,0.23336270857573832
lung,baseline,40000,87,80,80,0.25843029029843595
lung,baseline,40000,87,78,78,0.16597612011755777
lung,baseline,40000,87,75,75,0.23726320152826982
lung,baseline,40000,87,74,74,0.23912484593253003
lung,baseline,40000,87,74,74,0.2675343061894356
lung,baseline,40000,87,73,73,0.22348510048081294
lung,baseline,40000,87,73,73,0.25064965941229783
lung,baseline,40000,87,73,73,0.22517987163216704
lung,baseline,40000,87,72,72,0.23861634301464246
lung,baseline,40000,87,70,70,0.16434892234616405
lung,baseline,40000,87,68,68,0.20714375022796871
lung,baseline,40000,87,64,64,0.24624759244495603
lung,baseline,40000,87,86,86,0.0172464533508225
lung,baseline,40000,87,86,86,0.004410798597035105
lung,baseline,40000,87,86,86,0.22597852091361165
lung,baseline,40000,87,86,86,0.008764981301721224
lung,baseline,40000,87,86,86,0.12432046625657299
lung,baseline,40000,87,86,86,0.009836047006783607
lung,baseline,40000,87,86,86,0.14111362870157626
lung,baseline,40000,87,86,86,0.2631840753289854
