cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
lung,baseline,40000,90,89,89,0.018874803857133287
lung,baseline,40000,90,89,89,0.013183634095103458
lung,baseline,40000,90,89,89,0.024628287437677168
lung,baseline,40000,90,89,89,0.009785392786761736
lung,baseline,40000,90,88,88,0.010995694641311771
lung,baseline,40000,90,80,80,0.019848087557077822
lung,baseline,40000,90,77,77,0.02575158697123239
lung,baseline,40000,90,56,56,0.1076834732833524
lung,baseline,40000,90,89,89,0.00671678648958624
lung,baseline,40000,90,88,88,0.09927686448106772
lung,baseline,40000,90,88,88,0.09759413774015639
lung,baseline,40000,90,89,89,0.1297643438918217
lung,baseline,40000,90,89,89,0.1317856000056903
lung,baseline,40000,90,34,34,0.07597112629281016
lung,baseline,40000,90,89,89,0.12842282027808216
lung,baseline,40000,90,88,88,0.025071858291192448
lung,baseline,40000,90,89,89,0.14255941665051253
lung,baseline,40000,90,86,86,0.06070216084641347
lung,baseline,40000,90,77,77,0.04903702851537124
lung,baseline,40000,90,56,56,0.08586751669665205
lung,baseline,40000,90,84,84,0.19564085376543425
lung,baseline,40000,90,83,83,0.20728748312891176
lung,baseline,40000,90,69,69,0.21878708893269563
lung,baseline,40000,90,87,87,0.010059850199403041
lung,baseline,40000,90,89,89,0.15442938791112953
lung,baseline,40000,90,88,88,0.12691076450512392
lung,baseline,40000,90,88,88,0.023384036813049677
lung,baseline,40000,90,82,82,0.16752499760930192
lung,baseline,40000,90,80,80,0.1732649697912908
lung,baseline,40000,90,62,62,0.16534410357269383
lung,baseline,40000,90,37,37,0.1453668990385496
lung,baseline,40000,90,36,36,0.08690187472254832
lung,baseline,40000,90,89,89,0.2536700420183996
lung,baseline,40000,90,72,72,0.26668530624126
lung,baseline,40000,90,62,62,0.23378593970322478
lung,baseline,40000,90,89,89,0.1790421172595484
lung,baseline,40000,90,85,85,0.14147350927008442
lung,baseline,40000,90,87,87,0.15307251049092818
lung,baseline,40000,90,87,87,0.015088150877722365
lung,baseline,40000,90,87,87,0.14254891104427828
lung,baseline,40000,90,86,86,0.11189056631726872
lung,baseline,40000,90,86,86,0.09231699029315321
lung,baseline,40000,90,84,84,0.14200936680318574
lung,baseline,40000,90,84,84,0.1782767927276108
lung,baseline,40000,90,85,85,0.19356959161780782
lung,baseline,40000,90,84,84,0.22617641689488066
lung,baseline,40000,90,78,78,0.1814807973101015
lung,baseline,40000,90,89,89,0.03458547729820918
lung,baseline,40000,90,89,89,0.12375259305197467
lung,baseline,40000,90,37,37,0.1652607970639431
lung,baseline,40000,90,36,36,0.10636182363258485
lung,baseline,40000,90,34,34,0.241909531973673
lung,baseline,40000,90,86,86,0.11118132227422711
lung,baseline,40000,90,83,83,0.03538516529052812
lung,baseline,40000,90,37,37,0.10813724935252443
lung,baseline,40000,90,34,34,0.06945474299101265
lung,baseline,40000,90,87,87,0.007974862931745185
lung,baseline,40000,90,56,56,0.12857844282801248
lung,baseline,40000,90,89,89,0.0047692006416796525
lung,baseline,40000,90,87,87,0.11511286936722881
lung,baseline,40000,90,89,89,0.011718957481576836
lung,baseline,40000,90,87,87,0.10244074294140507
lung,baseline,40000,90,87,87,0.10369793845328741
lung,baseline,40000,90,87,87,0.022595952420406337
lung,baseline,40000,90,87,87,0.10857897517436405
lung,baseline,40000,90,85,85,0.12681503798820548
lung,baseline,40000,90,76,76,0.03999773115248508
lung,baseline,40000,90,87,87,0.1304463084966615
lung,baseline,40000,90,34,34,0.07260919795595144
lung,baseline,40000,90,89,89,0.12609036512476934
lung,baseline,40000,90,62,62,0.18474592356535513
lung,baseline,40000,90,36,36,0.20230106302432097
lung,baseline,40000,90,85,85,0.15652981553091685
lung,baseline,40000,90,43,43,0.28671436293327374
lung,baseline,40000,90,39,39,0.28999311596484384
lung,baseline,40000,90,89,89,0.023000024368624455
lung,baseline,40000,90,88,88,0.06565877992195006
lung,baseline,40000,91,33,33,0.07205990618890874
lung,baseline,40000,91,77,77,0.16591635854398395
lung,baseline,40000,91,77,77,0.17420540107324808
lung,baseline,40000,91,76,76,0.150626436768477
lung,baseline,40000,91,90,90,0.11346247704826351
lung,baseline,40000,91,89,89,0.058636821323985414
lung,baseline,40000,91,56,56,0.22750176499871108
lung,baseline,40000,91,90,90,0.14036893992336488
lung,baseline,40000,91,84,84,0.15230279844393696
lung,baseline,40000,91,72,72,0.07706213394455341
lung,baseline,40000,91,62,62,0.17071196135705535
lung,baseline,40000,91,89,89,0.016314444940143627
lung,baseline,40000,91,56,56,0.1535579763954507
lung,baseline,40000,91,90,90,0.023736789920332933
lung,baseline,40000,91,88,88,0.01263898909657124
lung,baseline,40000,91,28,28,0.43065432951956356
lung,baseline,40000,91,75,75,0.2326820837153482
lung,baseline,40000,91,71,71,0.2479151240185305
lung,baseline,40000,91,43,43,0.14369778912520162
lung,baseline,40000,91,39,39,0.1525215558978043
lung,baseline,40000,91,90,90,0.007794202005853185
lung,baseline,40000,91,89,89,0.06342781203211369
lung,baseline,40000,91,89,89,0.029914103920499372
lung,baseline,40000,91,89,89,0.01188525323632831
lung,baseline,40000,91,89,89,0.06238888306551863
lung,baseline,40000,91,87,87,0.017409082932361937
lung,baseline,40000,91,87,87,0.031734167090008154
lung,baseline,40000,91,80,80,0.03131941674990028
lung,baseline,40000,91,88,88,0.31887776721441236
lung,baseline,40000,91,83,83,0.08963398484366547
lung,baseline,40000,91,80,80,0.1404369816384034
lung,baseline,40000,91,62,62,0.08277660068122417
lung,baseline,40000,91,51,51,0.187989908086636
lung,baseline,40000,91,43,43,0.35101890026205745
lung,baseline,40000,91,28,28,0.40759212694299374
lung,baseline,40000,91,90,90,0.05930017814289427
lung,baseline,40000,91,89,89,0.11652977933990154
lung,baseline,40000,91,77,77,0.16434226956946477
lung,baseline,40000,91,77,77,0.1726779499834644
lung,baseline,40000,91,76,76,0.14819414397901412
lung,baseline,40000,91,62,62,0.13347512511110982
lung,baseline,40000,91,14,14,0.2092442790620249
lung,baseline,40000,91,87,87,0.09118997617573911
lung,baseline,40000,91,84,84,0.07227250419973077
lung,baseline,40000,91,83,83,0.06454353812645733
lung,baseline,40000,91,37,37,0.18783501987164666
lung,baseline,40000,91,34,34,0.18157639721577848
lung,baseline,40000,91,89,89,0.12456018188983005
lung,baseline,40000,91,90,90,0.021425912110138546
lung,baseline,40000,91,90,90,0.13165785425902693
lung,baseline,40000,91,90,90,0.026161915517531584
lung,baseline,40000,91,90,90,0.030219789558065216
lung,baseline,40000,91,90,90,0.05332245509495472
lung,baseline,40000,91,89,89,0.0521440239737909
lung,baseline,40000,91,88,88,0.057601482491574846
lung,baseline,40000,91,88,88,0.05636697096674565
lung,baseline,40000,91,88,88,0.030535289982648376
lung,baseline,40000,91,87,87,0.1669954515790279
lung,baseline,40000,91,82,82,0.12937220103800381
lung,baseline,40000,91,90,90,0.00621724665130828
lung,baseline,40000,91,90,90,0.004582645796318558
lung,baseline,40000,91,90,90,0.0030162909689998023
lung,baseline,40000,91,90,90,0.010937204387811601
lung,baseline,40000,91,90,90,0.008944958859917402
lung,baseline,40000,91,90,90,0.005867376525114525
lung,baseline,40000,91,90,90,0.0032566708814855566
lung,baseline,40000,91,90,90,0.004671371116768534
lung,baseline,40000,91,90,90,0.021739584472296677
lung,baseline,40000,91,89,89,0.018149162229412607
lung,baseline,40000,91,89,89,0.006676809901799296
lung,baseline,40000,91,89,89,0.005397564662689178
lung,baseline,40000,91,89,89,0.008772208960465957
lung,baseline,40000,91,89,89,0.01354382703954795
lung,baseline,40000,91,89,89,0.004625195482443054
lung,baseline,40000,91,88,88,0.015220331062680155
lung,baseline,40000,91,88,88,0.008119476644025757
lung,baseline,40000,91,88,88,0.009912667063413013
lung,baseline,40000,91,87,87,0.01360999797959696
lung,baseline,40000,91,84,84,0.013503525341330425
lung,baseline,40000,91,90,90,0.1275576528786824
lung,baseline,40000,91,88,88,0.017357715480562693
lung,baseline,40000,91,88,88,0.028775584735911644
lung,baseline,40000,91,85,85,0.05207229450788976
lung,baseline,40000,91,85,85,0.029801910724667514
lung,baseline,40000,91,33,33,0.29191239861568835
lung,baseline,40000,91,56,56,0.11482869946110665
lung,baseline,40000,91,90,90,0.1063359623310925
lung,baseline,40000,91,90,90,0.05763604608684794
lung,baseline,40000,91,88,88,0.053062346995987705
lung,baseline,40000,91,90,90,0.021530615186935633
lung,baseline,40000,91,90,90,0.011894983134546067
lung,baseline,40000,91,90,90,0.03896460890664428
lung,baseline,40000,91,90,90,0.03255827789158726
lung,baseline,40000,91,90,90,0.1271621685840574
lung,baseline,40000,91,90,90,0.02646523329962234
lung,baseline,40000,91,90,90,0.019460441552255448
lung,baseline,40000,91,89,89,0.03496641662940384
lung,baseline,40000,91,89,89,0.020177318883881506
lung,baseline,40000,91,88,88,0.06633282826641201
lung,baseline,40000,91,88,88,0.05737231719360905
lung,baseline,40000,91,88,88,0.021000932403348875
lung,baseline,40000,91,82,82,0.05138432261284239
lung,baseline,40000,91,56,56,0.21364062693320612
lung,baseline,40000,91,37,37,0.13409855653503705
lung,baseline,40000,91,36,36,0.09538990106401318
lung,baseline,40000,91,73,73,0.18586245651949962
lung,baseline,40000,91,66,66,0.2141807078774884
lung,baseline,40000,91,90,90,0.1135906975860751
lung,baseline,40000,91,90,90,0.056245089825264424
lung,baseline,40000,91,82,82,0.02051494873044835
lung,baseline,40000,91,88,88,0.05141006100818887
lung,baseline,40000,91,34,34,0.12625160117116735
lung,baseline,40000,91,89,89,0.016349773882400095
lung,baseline,40000,91,85,85,0.2435207888357272
lung,baseline,40000,91,85,85,0.20593708433330019
lung,baseline,40000,91,85,85,0.2737223900712483
lung,baseline,40000,91,71,71,0.28054492040874784
lung,baseline,40000,91,56,56,0.2214360384282799
lung,baseline,40000,91,84,84,0.2044247539731311
lung,baseline,40000,91,73,73,0.16745239286711638
lung,baseline,40000,91,80,80,0.06666614701111873
lung,baseline,40000,91,86,86,0.12182886855827307
lung,baseline,40000,91,80,80,0.041885643751531906
lung,baseline,40000,91,37,37,0.14381959817421516
lung,baseline,40000,91,34,34,0.21136768605715794
lung,baseline,40000,91,89,89,0.11989172036431747
lung,baseline,40000,91,88,88,0.027796213270629134
lung,baseline,40000,91,88,88,0.12900452949588678
lung,baseline,40000,91,87,87,0.19147695679857732
lung,baseline,40000,91,83,83,0.046476125973930096
lung,baseline,40000,91,56,56,0.20634675670711067
lung,baseline,40000,91,85,85,0.02630981030643546
lung,baseline,40000,91,51,51,0.14221692315883586
lung,baseline,40000,91,43,43,0.29960264412267285
lung,baseline,40000,91,28,28,0.3301576444467927
lung,baseline,40000,91,87,87,0.22825858877475844
lung,baseline,40000,91,87,87,0.22433003577424201
lung,baseline,40000,91,90,90,0.0362541886429873
lung,baseline,40000,91,89,89,0.046222050079438554
lung,baseline,40000,91,82,82,0.03561595364960789
lung,baseline,40000,91,90,90,0.10761275609149903
lung,baseline,40000,91,88,88,0.03862153862040338
lung,baseline,40000,91,70,70,0.10010417815144436
lung,baseline,40000,91,90,90,0.01404987940350028
lung,baseline,40000,91,90,90,0.01128046521320698
lung,baseline,40000,91,89,89,0.03376051302788885
lung,baseline,40000,91,89,89,0.21498713039501008
lung,baseline,40000,91,90,90,0.21920697057369126
lung,baseline,40000,91,89,89,0.03722438867069032
lung,baseline,40000,91,85,85,0.05958103406687818
lung,baseline,40000,91,87,87,0.046077001318353496
lung,baseline,40000,91,37,37,0.1554498710309837
lung,baseline,40000,91,36,36,0.10120424848024456
lung,baseline,40000,91,34,34,0.2297753456027427
lung,baseline,40000,91,43,43,0.26895951107579846
lung,baseline,40000,91,39,39,0.26162389883157955
lung,baseline,40000,91,28,28,0.2999634400226679
lung,baseline,40000,91,89,89,0.0609533691332212
lung,baseline,40000,91,88,88,0.012637542192226368
lung,baseline,40000,91,90,90,0.12138073946978863
lung,baseline,40000,91,90,90,0.00916946397320618
lung,baseline,40000,91,89,89,0.046694282031391136
lung,baseline,40000,91,88,88,0.04463958407503476
lung,baseline,40000,91,88,88,0.053326995541209364
lung,baseline,40000,91,87,87,0.03242584088809648
lung,baseline,40000,91,14,14,0.20651593581956668
lung,baseline,40000,91,43,43,0.2553760520927826
lung,baseline,40000,91,39,39,0.2559011358324705
lung,baseline,40000,91,28,28,0.3012019499635658
lung,baseline,40000,91,34,34,0.08382380005274377
lung,baseline,40000,91,34,34,0.16209391468447973
lung,baseline,40000,91,43,43,0.14103379600168817
lung,baseline,40000,91,39,39,0.14373250274068014
lung,baseline,40000,91,85,85,0.2265471205038459
lung,baseline,40000,91,63,63,0.12677537726812
lung,baseline,40000,91,90,90,0.04959731984513937
lung,baseline,40000,91,90,90,0.0245650815248083
lung,baseline,40000,91,90,90,0.04838843584796181
lung,baseline,40000,91,90,90,0.05071140070685661
lung,baseline,40000,91,90,90,0.0597339933347228
lung,baseline,40000,91,89,89,0.05222641082680728
lung,baseline,40000,91,88,88,0.05543734016760037
lung,baseline,40000,91,87,87,0.05355203049470882
lung,baseline,40000,91,87,87,0.05671356720100258
lung,baseline,40000,91,80,80,0.03791585125026272
lung,baseline,40000,91,88,88,0.040166642623143935
lung,baseline,40000,91,88,88,0.057616759171251225
lung,baseline,40000,91,85,85,0.12339871957777508
lung,baseline,40000,91,84,84,0.11216724987373679
lung,baseline,40000,91,84,84,0.027196957651040837
lung,baseline,40000,91,80,80,0.11089295337187259
lung,baseline,40000,91,90,90,0.019778304715561267
lung,baseline,40000,91,88,88,0.02390956253889941
lung,baseline,40000,91,87,87,0.16646027624452187
lung,baseline,40000,91,39,39,0.15937468750745135
lung,baseline,40000,91,87,87,0.11393935525063129
lung,baseline,40000,91,87,87,0.12676699025695512
lung,baseline,40000,91,90,90,0.07405729794501709
lung,baseline,40000,91,90,90,0.1291757486394503
lung,baseline,40000,91,88,88,0.06773287619809681
lung,baseline,40000,91,88,88,0.06442673503143584
lung,baseline,40000,91,82,82,0.054278392669866504
lung,baseline,40000,91,37,37,0.20866606093402354
lung,baseline,40000,91,36,36,0.17416725560239885
lung,baseline,40000,91,34,34,0.2834845895681332
lung,baseline,40000,91,84,84,0.12619298695735384
lung,baseline,40000,91,90,90,0.10142336320315212
lung,baseline,40000,91,28,28,0.36478070890005393
lung,baseline,40000,91,90,90,0.11151739076465626
lung,baseline,40000,91,88,88,0.05875361596368105
lung,baseline,40000,91,88,88,0.025084600027454183
lung,baseline,40000,91,90,90,0.026897314383098638
lung,baseline,40000,91,90,90,0.07932546171450634
lung,baseline,40000,91,89,89,0.020254249835954304
lung,baseline,40000,91,75,75,0.05189695967877037
lung,baseline,40000,91,56,56,0.14437160561669712
lung,baseline,40000,91,14,14,0.25470260381894433
lung,baseline,40000,91,82,82,0.14809451717132247
lung,baseline,40000,91,37,37,0.15146150119177032
lung,baseline,40000,91,80,80,0.021254727534998175
lung,baseline,40000,91,75,75,0.029924176689208815
lung,baseline,40000,91,90,90,0.01794153087010701
lung,baseline,40000,91,90,90,0.011386767926443294
lung,baseline,40000,91,90,90,0.01297187823135682
lung,baseline,40000,91,33,33,0.15760447107439202
lung,baseline,40000,91,90,90,0.026579192976613993
lung,baseline,40000,91,90,90,0.12674090347875597
lung,baseline,40000,91,85,85,0.025897724834687216
lung,baseline,40000,91,84,84,0.03601303969818271
lung,baseline,40000,91,82,82,0.037295131780458735
lung,baseline,40000,91,88,88,0.017046760180272066
lung,baseline,40000,91,56,56,0.14476375549972073
lung,baseline,40000,91,83,83,0.03589394619747202
lung,baseline,40000,91,62,62,0.1341612329917336
lung,baseline,40000,91,87,87,0.16953648978654887
lung,baseline,40000,91,88,88,0.06041837744485132
lung,baseline,40000,91,84,84,0.12219657555837946
lung,baseline,40000,91,62,62,0.13142120474767086
lung,baseline,40000,91,90,90,0.061172199038200425
lung,baseline,40000,91,89,89,0.027420647246486896
lung,baseline,40000,91,90,90,0.05764767624228791
lung,baseline,40000,91,90,90,0.05617673697234665
lung,baseline,40000,91,90,90,0.016699099311881453
lung,baseline,40000,91,90,90,0.058078231720966725
lung,baseline,40000,91,90,90,0.13154433345144914
lung,baseline,40000,91,90,90,0.21864727837006248
lung,baseline,40000,91,89,89,0.08947149069832343
lung,baseline,40000,91,89,89,0.03495514162281847
lung,baseline,40000,91,89,89,0.03482094014396366
lung,baseline,40000,91,85,85,0.0614270965235255
lung,baseline,40000,91,14,14,0.22139762030740814
lung,baseline,40000,91,56,56,0.12318066673176363
lung,baseline,40000,91,56,56,0.1563616016129353
lung,baseline,40000,91,88,88,0.11271076210625314
lung,baseline,40000,91,78,78,0.25904481550093805
lung,baseline,40000,91,51,51,0.16649772710578511
lung,baseline,40000,91,88,88,0.13655151480570693
lung,baseline,40000,91,90,90,0.007091268618147132
lung,baseline,40000,91,90,90,0.12057258285275575
lung,baseline,40000,91,85,85,0.18056091953364364
lung,baseline,40000,91,37,37,0.09575327963931311
lung,baseline,40000,91,90,90,0.2900984990274397
lung,baseline,40000,91,89,89,0.21064822613612605
lung,baseline,40000,91,85,85,0.22820801399614193
lung,baseline,40000,91,63,63,0.12446169343177431
lung,baseline,40000,91,90,90,0.2699611625553121
lung,baseline,40000,91,90,90,0.24378271262573348
lung,baseline,40000,91,80,80,0.15859157847192842
lung,baseline,40000,91,90,90,0.13193063812171113
lung,baseline,40000,91,90,90,0.029632268394902947
lung,baseline,40000,91,90,90,0.05058073565333116
lung,baseline,40000,91,89,89,0.05913665922645239
lung,baseline,40000,91,88,88,0.0223433116739465
lung,baseline,40000,91,88,88,0.011730452463004899
lung,baseline,40000,91,88,88,0.013267668571333414
lung,baseline,40000,91,88,88,0.05931438666491058
lung,baseline,40000,91,84,84,0.033952261031220655
lung,baseline,40000,91,82,82,0.05437745415437767
lung,baseline,40000,91,37,37,0.13163890448530605
lung,baseline,40000,91,37,37,0.1331941733079885
lung,baseline,40000,91,34,34,0.2027500749109595
lung,baseline,40000,91,89,89,0.05265011586681067
lung,baseline,40000,91,88,88,0.12242934825777675
lung,baseline,40000,91,86,86,0.01016746289886953
lung,baseline,40000,91,89,89,0.27882840944908355
lung,baseline,40000,91,56,56,0.14365636596147208
lung,baseline,40000,91,90,90,0.1364984180840536
lung,baseline,40000,91,90,90,0.031499526829825125
lung,baseline,40000,91,89,89,0.046349769634562415
lung,baseline,40000,91,37,37,0.10469556024369157
lung,baseline,40000,91,80,80,0.07021271649741793
lung,baseline,40000,91,90,90,0.002705574271986495
lung,baseline,40000,91,88,88,0.12931458075633875
lung,baseline,40000,91,90,90,0.18236958994858496
lung,baseline,40000,91,88,88,0.14085333623098018
lung,baseline,40000,91,88,88,0.01769742142953794
lung,baseline,40000,91,88,88,0.15147203278337412
lung,baseline,40000,91,83,83,0.039890440874595444
lung,baseline,40000,91,82,82,0.12780242613553028
lung,baseline,40000,91,33,33,0.14537820829456477
lung,baseline,40000,91,90,90,0.006788038662187943
lung,baseline,40000,91,87,87,0.12427422593082221
lung,baseline,40000,91,66,66,0.24227971783913418
lung,baseline,40000,91,62,62,0.22794837371811705
lung,baseline,40000,91,56,56,0.2441487750449939
lung,baseline,40000,91,37,37,0.2169393543179225
lung,baseline,40000,91,36,36,0.1835160949487448
lung,baseline,40000,91,75,75,0.02265667530408552
lung,baseline,40000,91,89,89,0.2929907064645335
lung,baseline,40000,91,88,88,0.10474111437386636
lung,baseline,40000,91,88,88,0.05219800083231488
lung,baseline,40000,91,88,88,0.015344861047116671
lung,baseline,40000,91,88,88,0.05633411301931304
lung,baseline,40000,91,87,87,0.0718993943009542
lung,baseline,40000,91,89,89,0.014642105897295872
lung,baseline,40000,91,88,88,0.12819715625390232
lung,baseline,40000,91,88,88,0.02081596562917556
lung,baseline,40000,91,88,88,0.019540069817818095
lung,baseline,40000,91,87,87,0.13207285201334432
lung,baseline,40000,91,87,87,0.1350205868770417
lung,baseline,40000,91,84,84,0.033619634414459226
lung,baseline,40000,91,82,82,0.05449637474418335
lung,baseline,40000,91,89,89,0.25688234740638927
lung,baseline,40000,91,88,88,0.018731383184559372
lung,baseline,40000,91,87,87,0.26541847350935877
lung,baseline,40000,91,85,85,0.29379242455443966
lung,baseline,40000,91,84,84,0.2604730396783385
lung,baseline,40000,91,84,84,0.2759558031823718
lung,baseline,40000,91,83,83,0.2623559575089087
lung,baseline,40000,91,71,71,0.2920979847664779
lung,baseline,40000,91,90,90,0.011165880627265899
lung,baseline,40000,91,89,89,0.1179698007811048
lung,baseline,40000,91,89,89,0.015164285794943678
lung,baseline,40000,91,90,90,0.006028463541646736
lung,baseline,40000,91,90,90,0.13247868290463888
lung,baseline,40000,91,90,90,0.06516441209068294
lung,baseline,40000,91,90,90,0.03125309600266274
lung,baseline,40000,91,90,90,0.05134514804112471
lung,baseline,40000,91,88,88,0.021957061531376873
lung,baseline,40000,91,88,88,0.014216198333558356
lung,baseline,40000,91,66,66,0.16183667577631844
lung,baseline,40000,91,62,62,0.1692174887436203
lung,baseline,40000,91,88,88,0.01468672956280641
lung,baseline,40000,91,90,90,0.1283624664795679
lung,baseline,40000,91,88,88,0.0652638997873317
lung,baseline,40000,91,88,88,0.061686423516438965
lung,baseline,40000,91,82,82,0.05414368423780194
lung,baseline,40000,92,87,87,0.19480975498346495
lung,baseline,40000,92,85,85,0.20826244347544326
lung,baseline,40000,92,56,56,0.295418440863218
lung,baseline,40000,92,14,14,0.2638673790841226
lung,baseline,40000,92,91,91,0.1271143510104018
lung,baseline,40000,92,91,91,0.045168596450988106
lung,baseline,40000,92,62,62,0.06058535708854497
lung,baseline,40000,92,91,91,0.12964277302771723
lung,baseline,40000,92,89,89,0.07192125337438467
lung,baseline,40000,92,88,88,0.06606029078438529
lung,baseline,40000,92,79,79,0.0875393091373402
lung,baseline,40000,92,56,56,0.12781002863070595
lung,baseline,40000,92,90,90,0.17253584020175416
lung,baseline,40000,92,90,90,0.015460527264686746
lung,baseline,40000,92,90,90,0.029312520909031588
lung,baseline,40000,92,90,90,0.17135378691075845
lung,baseline,40000,92,89,89,0.12342484335408377
lung,baseline,40000,92,62,62,0.1333726942306774
lung,baseline,40000,92,91,91,0.0426377768787438
lung,baseline,40000,92,89,89,0.01527111599073452
lung,baseline,40000,92,88,88,0.05305943389336258
lung,baseline,40000,92,88,88,0.02957473681377862
lung,baseline,40000,92,87,87,0.037063475421626524
lung,baseline,40000,92,82,82,0.03755772730439789
lung,baseline,40000,92,87,87,0.14790390700468015
lung,baseline,40000,92,37,37,0.14293379721231494
lung,baseline,40000,92,36,36,0.08755497225084903
lung,baseline,40000,92,91,91,0.05082114506455792
lung,baseline,40000,92,88,88,0.05356216257599284
lung,baseline,40000,92,91,91,0.28059878637509417
lung,baseline,40000,92,91,91,0.24103189183253
lung,baseline,40000,92,83,83,0.05163535623687435
lung,baseline,40000,92,78,78,0.09948789646011837
lung,baseline,40000,92,91,91,0.012545060955365235
lung,baseline,40000,92,91,91,0.126785789050092
lung,baseline,40000,92,91,91,0.020669501734981062
lung,baseline,40000,92,91,91,0.010730015999254017
lung,baseline,40000,92,91,91,0.011473392367812366
lung,baseline,40000,92,90,90,0.010001018196054805
lung,baseline,40000,92,89,89,0.020515802543692493
lung,baseline,40000,92,85,85,0.05318597525848013
lung,baseline,40000,92,91,91,0.14306537552636756
lung,baseline,40000,92,90,90,0.07007131592490842
lung,baseline,40000,92,89,89,0.03552697281952507
lung,baseline,40000,92,88,88,0.018841940935866844
lung,baseline,40000,92,87,87,0.16243732811696915
lung,baseline,40000,92,83,83,0.13504495691274673
lung,baseline,40000,92,91,91,0.03148680569485704
lung,baseline,40000,92,91,91,0.10739949974572083
lung,baseline,40000,92,91,91,0.01967984414385923
lung,baseline,40000,92,91,91,0.009197645916691477
lung,baseline,40000,92,90,90,0.011252418601122145
lung,baseline,40000,92,90,90,0.004653288004010627
lung,baseline,40000,92,89,89,0.05713085085378965
lung,baseline,40000,92,88,88,0.01576873601913575
lung,baseline,40000,92,79,79,0.08608033341971721
lung,baseline,40000,92,19,19,0.4617899635202931
lung,baseline,40000,92,91,91,0.003760123363064884
lung,baseline,40000,92,90,90,0.01971139977356899
lung,baseline,40000,92,90,90,0.042059190882792634
lung,baseline,40000,92,89,89,0.013619461520567666
lung,baseline,40000,92,91,91,0.008162789791795529
lung,baseline,40000,92,90,90,0.01800238060549263
lung,baseline,40000,92,91,91,0.026172430431813755
lung,baseline,40000,92,90,90,0.009762299709293735
lung,baseline,40000,92,90,90,0.031215448572861126
lung,baseline,40000,92,89,89,0.011416248044851975
lung,baseline,40000,92,89,89,0.02161523547967003
lung,baseline,40000,92,89,89,0.014002163809026413
lung,baseline,40000,92,89,89,0.060546476794602434
lung,baseline,40000,92,79,79,0.07842039391994574
lung,baseline,40000,92,91,91,0.004421269787661502
lung,baseline,40000,92,89,89,0.03021463701609547
lung,baseline,40000,92,87,87,0.009513843022774202
lung,baseline,40000,92,91,91,0.182086799956212
lung,baseline,40000,92,91,91,0.13185515365191436
lung,baseline,40000,92,91,91,0.02256235237555928
lung,baseline,40000,92,91,91,0.021981224828626637
lung,baseline,40000,92,91,91,0.023109344046374405
lung,baseline,40000,92,90,90,0.0059508725214419255
lung,baseline,40000,92,89,89,0.01460889279478459
lung,baseline,40000,92,89,89,0.015920523660095543
lung,baseline,40000,92,89,89,0.007376318499647273
lung,baseline,40000,92,89,89,0.004923396339426673
lung,baseline,40000,92,14,14,0.257062224689522
lung,baseline,40000,92,88,88,0.11659503899467515
lung,baseline,40000,92,37,37,0.07578778860285706
lung,baseline,40000,92,34,34,0.2413134060906686
lung,baseline,40000,92,81,81,0.2274362540150389
lung,baseline,40000,92,77,77,0.2396879329612444
lung,baseline,40000,92,73,73,0.22334184190741133
lung,baseline,40000,92,63,63,0.20671070421884946
lung,baseline,40000,92,43,43,0.2674062140660382
lung,baseline,40000,92,39,39,0.27438179036925936
lung,baseline,40000,92,27,27,0.3193756611773187
lung,baseline,40000,92,91,91,0.28747296281542634
lung,baseline,40000,92,90,90,0.20692628137791577
lung,baseline,40000,92,89,89,0.017116745236694084
lung,baseline,40000,92,91,91,0.013577597898731971
lung,baseline,40000,92,91,91,0.1308943606945363
lung,baseline,40000,92,91,91,0.024267983361542962
lung,baseline,40000,92,91,91,0.05128978022615346
lung,baseline,40000,92,91,91,0.015553169844634333
lung,baseline,40000,92,90,90,0.010895038139737209
lung,baseline,40000,92,89,89,0.055858924980535456
lung,baseline,40000,92,91,91,0.05361253686778141
lung,baseline,40000,92,90,90,0.06292096016575487
lung,baseline,40000,92,89,89,0.07991805160519237
lung,baseline,40000,92,91,91,0.18389699267672144
lung,baseline,40000,92,91,91,0.1278483839411663
lung,baseline,40000,92,91,91,0.01324927439470078
lung,baseline,40000,92,86,86,0.02737510126316411
lung,baseline,40000,92,86,86,0.031861297911635125
lung,baseline,40000,92,62,62,0.08338840819048197
lung,baseline,40000,92,34,34,0.15059670822302157
lung,baseline,40000,92,91,91,0.059214763626184476
lung,baseline,40000,92,90,90,0.07129675855502217
lung,baseline,40000,92,90,90,0.056572324341285785
lung,baseline,40000,92,83,83,0.05465442295168307
lung,baseline,40000,92,37,37,0.26027497742571487
lung,baseline,40000,92,36,36,0.23372639621424385
lung,baseline,40000,92,34,34,0.2575097828752825
lung,baseline,40000,92,87,87,0.3345268745438645
lung,baseline,40000,92,84,84,0.29358771814178375
lung,baseline,40000,92,56,56,0.2017787223711593
lung,baseline,40000,92,37,37,0.2306978640632443
lung,baseline,40000,92,82,82,0.2807218941955752
lung,baseline,40000,92,68,68,0.22269914126225823
lung,baseline,40000,92,51,51,0.1930610675714071
lung,baseline,40000,92,28,28,0.3838049961752762
lung,baseline,40000,92,89,89,0.014124657381884351
lung,baseline,40000,92,87,87,0.008909843936779595
lung,baseline,40000,92,84,84,0.014075612291223857
lung,baseline,40000,92,80,80,0.019293037051540167
