idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
R1,lung,idea_R1_rooted_kinf,1,3,3,0.17874123997592203,0.7894286167302238,8000,
R1,lung,idea_R1_rooted_cv,1,3,3,0.17874123997592203,0.7894286167302238,8000,inf
R1,lung,idea_R1_mean_impute,1,3,4,0.17046543254803223,0.7843445174484168,8000,
R1,lung,idea_R1_ours_asis,1,3,4,0.13553525969672842,0.7652272201449977,8000,
R1,lung,idea_R1_rooted_kinf,1,3,4,0.17046543254803223,0.7843445174484168,8000,
R1,lung,idea_R1_rooted_cv,1,3,4,0.16747310126511827,0.7841370197013652,8000,50000.0
R1,lung,idea_R1_mean_impute,1,4,0,0.17230875754219743,0.7808707974453124,8000,
R1,lung,idea_R1_ours_asis,1,4,0,0.14861340510496862,0.7650969042487116,8000,
R1,lung,idea_R1_rooted_kinf,1,4,0,0.17230875754219743,0.7808707974453124,8000,
R1,lung,idea_R1_rooted_cv,1,4,0,0.17248193202222634,0.7808091331336546,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,4,1,0.15951480241782923,0.7599197390301421,8000,
R1,lung,idea_R1_ours_asis,1,4,1,0.13184400925348488,0.7416683198381799,8000,
R1,lung,idea_R1_rooted_kinf,1,4,1,0.15951480241782923,0.7599197390301421,8000,
R1,lung,idea_R1_rooted_cv,1,4,1,0.15544691499873303,0.7588316884783884,8000,50000.0
R1,lung,idea_R1_mean_impute,1,4,2,0.18219192359032077,0.8032092175919261,8000,
R1,lung,idea_R1_ours_asis,1,4,2,0.17066241635874416,0.7896882922733178,8000,
R1,lung,idea_R1_rooted_kinf,1,4,2,0.18219192359032077,0.8032092175919261,8000,
R1,lung,idea_R1_rooted_cv,1,4,2,0.18219192359032077,0.8032092175919261,8000,inf
R1,lung,idea_R1_mean_impute,1,4,3,0.18445324670381358,0.7746052689057549,8000,
R1,lung,idea_R1_ours_asis,1,4,3,0.162886669701197,0.7745878763070742,8000,
R1,lung,idea_R1_rooted_kinf,1,4,3,0.18445324670381358,0.7746052689057549,8000,
R1,lung,idea_R1_rooted_cv,1,4,3,0.18188803491720176,0.7757859432208504,8000,50000.0
R1,lung,idea_R1_mean_impute,1,4,4,0.17301773217218974,0.7708545347762987,8000,
R1,lung,idea_R1_ours_asis,1,4,4,0.14096195711288412,0.7528657339919331,8000,
R1,lung,idea_R1_rooted_kinf,1,4,4,0.17301773217218977,0.7708545347762987,8000,
R1,lung,idea_R1_rooted_cv,1,4,4,0.17301773217218977,0.7708545347762987,8000,inf
