cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,refe,baseline,40000,3,1,0.7641649987063489,0.155906178434135,0.051375,0.94825,0.0462425829769979,0.9907283999475216,-0.021464647824634,411
prostate,refe,baseline,40000,3,2,0.7571531532224737,0.1774079515261931,0.051375,0.948625,0.0456611081508967,1.0088324177658936,0.0159137101476618,411
prostate,refe,baseline,40000,3,3,0.7312559252266454,0.1501565980271129,0.051375,0.94875,0.0465517085293255,0.8731954760369156,-0.3104258600404722,411
prostate,refe,baseline,40000,3,4,0.7402893429072988,0.1815744289472358,0.0515,0.948875,0.0457347235383172,0.9415061016243158,-0.154590905438281,412
prostate,refe,baseline,40000,4,0,0.7658065089085592,0.168784970885448,0.051375,0.948125,0.0458940130753947,0.9950997202993146,-0.0410179681505334,411
prostate,refe,baseline,40000,4,1,0.7359473742088609,0.1656759931532538,0.051375,0.949,0.0461214751489174,0.934571155830142,-0.1652010190968464,411
prostate,refe,baseline,40000,4,2,0.738676224616305,0.1753540962601696,0.051375,0.949375,0.0458858480305466,0.9365397109281692,-0.1531096458893576,411
prostate,refe,baseline,40000,4,3,0.7319952460325629,0.1509099034134988,0.051375,0.948125,0.0468435670779264,0.7674492579176784,-0.6233653545720989,411
prostate,refe,baseline,40000,4,4,0.7504475001407435,0.1771834829682548,0.0515,0.948375,0.0457896759873835,0.9924209065944042,0.0128175999971947,412
prostate,refe,baseline,40000,5,0,0.7495177262262354,0.1566221729019658,0.051375,0.948,0.046258455498663,0.9224136737830284,-0.2127933163186713,411
prostate,refe,baseline,40000,5,1,0.7426895888177248,0.1619839711620633,0.051375,0.949125,0.0461973191282642,0.9368027919035206,-0.1500374678210979,411
prostate,refe,baseline,40000,5,2,0.7468788062117054,0.1806791021381165,0.051375,0.94875,0.0456126915075921,0.9973616263050424,0.0035092095807604,411
prostate,refe,baseline,40000,5,3,0.738076528359814,0.1694094003219171,0.051375,0.9485,0.0459807674039714,0.9167667671946892,-0.2258460993013922,411
prostate,refe,baseline,40000,5,4,0.7447288385851959,0.1631918388021055,0.0515,0.94875,0.0463518205118363,0.9281854437140904,-0.1815512493683772,412
prostate,refe,baseline,40000,6,0,0.7414852268890912,0.1699786307737893,0.051375,0.949,0.0459484191949067,0.9454922582045272,-0.1241923101983182,411
prostate,refe,baseline,40000,6,1,0.7524695591230617,0.1524370663109951,0.051375,0.948375,0.0464464933848583,0.930445024405424,-0.1644786564219054,411
prostate,refe,baseline,40000,6,2,0.742610719382228,0.1539942556303108,0.051375,0.948,0.0464489221377445,0.8915302112061155,-0.2827349906509627,411
prostate,refe,baseline,40000,6,3,0.733760350411131,0.1665603902822912,0.051375,0.948125,0.0460159747328328,0.9174191319448212,-0.2168628782642831,411
prostate,refe,baseline,40000,6,4,0.7504271883044767,0.1917742681055885,0.0515,0.948875,0.0454910552737127,1.0170837176758936,0.0298194576958393,412
prostate,refe,baseline,40000,7,0,0.7386699727708083,0.1690060269788997,0.051375,0.949,0.0459975020718222,0.9277997648353388,-0.1937360468198027,411
prostate,refe,baseline,40000,7,1,0.740782936244962,0.1586433470516438,0.051375,0.948,0.0462340478926532,0.9226497394371684,-0.2087509115813013,411
prostate,refe,baseline,40000,7,2,0.7571145200233786,0.1580407277695882,0.051375,0.948,0.0464644889854178,0.8876013568268089,-0.3176967371692215,411
prostate,refe,baseline,40000,7,3,0.7368795404027919,0.1638220538953056,0.051375,0.948375,0.0460991704704871,0.9287071938484308,-0.1597546056499489,411
prostate,refe,baseline,40000,7,4,0.7431904169076364,0.1692568131369791,0.0515,0.9485,0.0461496130199911,0.9160644050126264,-0.201484087504382,412
prostate,refe,baseline,40000,8,0,0.7390338622394624,0.1472652289435781,0.051375,0.948375,0.0466379856554115,0.8929226167849106,-0.2837788561076684,411
prostate,refe,baseline,40000,8,1,0.7368628688148008,0.1722519881118506,0.051375,0.94875,0.0459089501919655,0.9272813815893478,-0.1914738859127709,411
prostate,refe,baseline,40000,8,2,0.742412904578563,0.1628427024363812,0.051375,0.948375,0.0461157818028224,0.9256596441842418,-0.1894873327775601,411
prostate,refe,baseline,40000,8,3,0.7605180888332741,0.18640680127831,0.051375,0.948875,0.0454049930544694,1.023894248038628,0.0496712231150327,411
prostate,refe,baseline,40000,8,4,0.7416835025666484,0.1574755424822162,0.0515,0.948625,0.0464005267293143,0.9275321548695938,-0.1598986707022925,412
prostate,refe,baseline,40000,9,0,0.7453839739230714,0.1544933257746448,0.051375,0.948625,0.046308591259755,0.945992698610788,-0.1470731986787759,411
prostate,refe,baseline,40000,9,1,0.7531227968256013,0.1645601135851317,0.051375,0.948875,0.0460677894599669,0.9680058737206944,-0.0602185171582054,411
prostate,refe,baseline,40000,9,2,0.7448649104431148,0.1761934662795253,0.051375,0.9485,0.0458300529549529,0.9425837233029996,-0.1611455624722532,411
prostate,refe,baseline,40000,9,3,0.743845699323422,0.1569253049423676,0.051375,0.94825,0.0463620060383661,0.9041369949391964,-0.2622727088545604,411
prostate,refe,baseline,40000,9,4,0.727286089175039,0.1711137784443353,0.0515,0.94875,0.0460930878867019,0.9025462528279992,-0.2346845031030243,412
prostate,learnpp_mf,baseline,40000,0,0,0.7463594221242873,0.1603878021608804,0.051375,0.948125,0.0461627588589092,1.0237362065159463,0.0543794645636455,411
prostate,learnpp_mf,baseline,40000,0,1,0.7384822571021765,0.1611641803414496,0.051375,0.948625,0.0462371748094798,0.9714414333140508,-0.0814434318232781,411
prostate,learnpp_mf,baseline,40000,0,2,0.7372265979797241,0.1677272881829633,0.051375,0.94875,0.0460190924370201,0.9898952027320188,-0.0388538810343388,411
prostate,learnpp_mf,baseline,40000,0,3,0.73612979985438,0.1475565726292198,0.051375,0.948625,0.0464517510787587,0.9648422049869392,-0.1223410952777872,411
prostate,learnpp_mf,baseline,40000,0,4,0.7392041790563537,0.1409754824755113,0.0515,0.94825,0.046819002783975,0.9441603002611562,-0.131535822234915,412
prostate,learnpp_mf,baseline,40000,1,0,0.746668167109586,0.1616448628033821,0.051375,0.948625,0.0460262234457754,1.0274173360894008,0.042356703146792,411
prostate,learnpp_mf,baseline,40000,1,1,0.74112197863536,0.1411109219512276,0.051375,0.9485,0.0468042256558141,0.939736678078474,-0.1626493464934615,411
prostate,learnpp_mf,baseline,40000,1,2,0.7501579793265896,0.1646264393109471,0.051375,0.948625,0.0459757318502165,1.0184852432858775,0.0017024187842011,411
