cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,lightgbm_native,full,40000,9,2,0.8520015042902087,0.478280538702438,0.051375,0.962375,0.034394088229433295,1.0017589569979872,0.14592044065864815,411
prostate,lightgbm_native,full,40000,9,3,0.845497180417681,0.44449777069686286,0.051375,0.96025,0.035943896364847315,0.9414168059111072,0.012217810215385764,411
prostate,lightgbm_native,full,40000,9,4,0.8464762642598685,0.49923974113452924,0.0515,0.962125,0.03339604351636399,0.9326460100284413,-0.11402865785880588,412
prostate,refe,full,40000,0,0,0.8428681992344536,0.35241647853155517,0.051375,0.952,0.04010552572618576,1.0019436687194934,-0.0005348931335574256,411
prostate,refe,full,40000,0,1,0.830053198396065,0.3105259879515008,0.051375,0.951625,0.041167362795174654,0.8820545474497327,-0.270320084451027,411
prostate,refe,full,40000,0,2,0.83338879842415,0.32375678061028035,0.051375,0.95175,0.04094460914722546,0.9894674740907241,-0.009644648927229113,411
prostate,refe,full,40000,0,3,0.8331760753735318,0.32167226151494155,0.051375,0.9515,0.041169325139672586,0.9207400354161795,-0.20132427458970756,411
prostate,refe,full,40000,0,4,0.8275801789744666,0.3348939368584798,0.0515,0.952,0.04090034760084027,0.9322018784099732,-0.144029385739316,412
prostate,refe,full,40000,1,0,0.8416450817693298,0.3502560422080637,0.051375,0.952875,0.04013782023318599,0.9960352196011791,-0.04307805936371355,411
prostate,refe,full,40000,1,1,0.8277404964734781,0.3060800508983424,0.051375,0.951,0.04167116587153818,0.8994975086088237,-0.22237380531539327,411
prostate,refe,full,40000,1,2,0.8342688659056088,0.33433343575101504,0.051375,0.951375,0.04066583034453446,0.9332851032833117,-0.1590329307619054,411
prostate,refe,full,40000,1,3,0.822373848177619,0.3407702666807776,0.051375,0.951875,0.040632566608265426,0.9595202109287705,-0.04923132462517266,411
prostate,refe,full,40000,1,4,0.8400318144131511,0.33276821846852334,0.0515,0.952375,0.040880288463355174,0.9753260925439746,-0.0539320388301659,412
prostate,refe,full,40000,2,0,0.8152057065563263,0.32162838780746006,0.051375,0.951,0.04117284407077055,0.876874628412443,-0.24927620035582357,411
prostate,refe,full,40000,2,1,0.8285130001516473,0.33203185794055107,0.051375,0.9515,0.0408295928700461,0.9018065099918454,-0.21488982204352228,411
prostate,refe,full,40000,2,2,0.8441879798491798,0.3475401535237927,0.051375,0.9525,0.040243307450770475,1.0083973733320497,-0.006375928531991394,411
prostate,refe,full,40000,2,3,0.8322525655810579,0.31527917351421053,0.051375,0.950375,0.041239710805642316,0.9693926920918968,-0.0658245836591671,411
prostate,refe,full,40000,2,4,0.8419767926874832,0.34464080621209026,0.0515,0.951625,0.040432906255568,0.9963223589163055,-0.017998523704313815,412
prostate,refe,full,40000,3,0,0.828331215721051,0.3210403179514112,0.051375,0.951125,0.0412003174357759,0.9500786729735408,-0.11031904216023583,411
prostate,refe,full,40000,3,1,0.8397764211807396,0.3271040303268347,0.051375,0.951625,0.04081393086083745,0.9536939982398572,-0.09189518939643944,411
prostate,refe,full,40000,3,2,0.8536907850041633,0.3496810337175988,0.051375,0.9515,0.04021242254636761,1.0391326287756735,0.05992286293231785,411
prostate,refe,full,40000,3,3,0.8214479338291849,0.31332788161806185,0.051375,0.952,0.0414768440902926,0.9061816290139466,-0.16624513999366064,411
prostate,refe,full,40000,3,4,0.8249441184599086,0.3386693796235647,0.0515,0.951625,0.04063009974917715,0.916971244055524,-0.21383262078756557,412
prostate,refe,full,40000,4,0,0.8340979821286988,0.34316910506522735,0.051375,0.953375,0.04028940835945177,0.9339188637816566,-0.17841975882107958,411
prostate,refe,full,40000,4,1,0.8343036518151672,0.33318714993967435,0.051375,0.951375,0.040792715153645735,0.9781234469356059,-0.06946576384576397,411
prostate,refe,full,40000,4,2,0.8283435591083137,0.3385817585301763,0.051375,0.95225,0.040561075937087424,0.9212252833573945,-0.1726228862752071,411
prostate,refe,full,40000,4,3,0.8303369359993767,0.3157078127646696,0.051375,0.95075,0.04099345163050748,0.9414682564585045,-0.12789499496452028,411
prostate,refe,full,40000,4,4,0.8416385286425679,0.32831609432775677,0.0515,0.950625,0.041113057468641044,0.9748572292467427,-0.014136105098932997,412
prostate,refe,full,40000,5,0,0.8334477901970422,0.3210645556961651,0.051375,0.952,0.0410108604188804,0.9375969909745796,-0.1264702614913994,411
prostate,refe,full,40000,5,1,0.8314649933522044,0.3245956030195304,0.051375,0.950375,0.04106926316779191,0.9420767601654099,-0.11790600106511795,411
prostate,refe,full,40000,5,2,0.825880331982614,0.3301936523531657,0.051375,0.9525,0.040828773634464105,0.9198197718786238,-0.17626264099259736,411
prostate,refe,full,40000,5,3,0.8398998550533667,0.3408191394902303,0.051375,0.95125,0.040457502341977244,0.9829424146750254,-0.05308959431435089,411
prostate,refe,full,40000,5,4,0.8377408951794095,0.34680547789390487,0.0515,0.952875,0.040559437932322376,0.9681490397965786,-0.09473183121088775,412
prostate,refe,full,40000,6,0,0.8392201672352639,0.3706755096585684,0.051375,0.95275,0.0397143204971016,1.0194806964038992,0.07833430491059036,411
prostate,refe,full,40000,6,1,0.8227481573887676,0.2978023879220912,0.051375,0.95025,0.04207064274268605,0.8691582153692131,-0.2707747793397637,411
prostate,refe,full,40000,6,2,0.8422441368108984,0.3034686643429429,0.051375,0.94975,0.041616575815017355,0.9397984362558066,-0.1667782575886339,411
prostate,refe,full,40000,6,3,0.8111303048111318,0.32771048078073106,0.051375,0.9515,0.04092959691797013,0.8732561938420835,-0.26258097566709576,411
prostate,refe,full,40000,6,4,0.8473069703824637,0.3674548164845686,0.0515,0.95325,0.03979083670257862,1.0370671044799165,0.02849114660299585,412
prostate,refe,full,40000,7,0,0.830725191635095,0.33908444166104584,0.051375,0.95275,0.04067352716073559,0.940784325542606,-0.13005223984482583,411
prostate,refe,full,40000,7,1,0.8283834747372543,0.3042245911447737,0.051375,0.951125,0.04173674120890094,0.9018511555642661,-0.23008598244369907,411
prostate,refe,full,40000,7,2,0.8366750249031846,0.3154128923969139,0.051375,0.950875,0.04114545491185716,0.9544786628303287,-0.11221665888788802,411
prostate,refe,full,40000,7,3,0.826237168087118,0.3224716865148881,0.051375,0.951,0.0410678626185377,0.9466912780666906,-0.10255481410091301,411
prostate,refe,full,40000,7,4,0.8444210902753965,0.3615880953780523,0.0515,0.951125,0.039840717237732616,0.9919766478793663,-0.026818173118992497,412
