cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
prostate,baseline,40000,81,80,80,0.24261548691485432
prostate,baseline,40000,81,80,80,0.11205363721388872
prostate,baseline,40000,81,80,80,0.24804776922838706
prostate,baseline,40000,81,79,79,0.16997306039545712
prostate,baseline,40000,81,77,77,0.01116891083133722
prostate,baseline,40000,81,71,71,0.10961487441606878
prostate,baseline,40000,81,66,66,0.08346628316310402
prostate,baseline,40000,81,64,64,0.13945121926211423
prostate,baseline,40000,81,63,63,0.16166001133282212
prostate,baseline,40000,81,62,62,0.04506586866611319
prostate,baseline,40000,81,75,75,0.2829047299550635
prostate,baseline,40000,81,74,74,0.28041059113043754
prostate,baseline,40000,81,72,72,0.28718440104849535
prostate,baseline,40000,81,72,72,0.25772756534356467
prostate,baseline,40000,81,70,70,0.26443619137008206
prostate,baseline,40000,81,68,68,0.2624579394401273
prostate,baseline,40000,81,66,66,0.2216123238385282
prostate,baseline,40000,81,57,57,0.25357256776116405
prostate,baseline,40000,81,79,79,0.15079341394574516
prostate,baseline,40000,81,76,76,0.12780533099703523
prostate,baseline,40000,81,75,75,0.12350972740352185
prostate,baseline,40000,81,74,74,0.11711912841194069
prostate,baseline,40000,81,72,72,0.20191036377131558
prostate,baseline,40000,81,72,72,0.12249926031832532
prostate,baseline,40000,81,80,80,0.23608388806433583
prostate,baseline,40000,81,80,80,0.03787075461447219
prostate,baseline,40000,81,80,80,0.05397150988471977
prostate,baseline,40000,81,80,80,0.2831065349992253
prostate,baseline,40000,81,75,75,0.23288244580853823
prostate,baseline,40000,81,80,80,0.1987220739066679
prostate,baseline,40000,81,80,80,0.1371843797005551
prostate,baseline,40000,81,75,75,0.20192205675593983
prostate,baseline,40000,81,76,76,0.28460774733816374
prostate,baseline,40000,81,80,80,0.11979171831165474
prostate,baseline,40000,81,75,75,0.1351541644770373
prostate,baseline,40000,81,72,72,0.018632914111128288
prostate,baseline,40000,81,80,80,0.2607950942092656
prostate,baseline,40000,81,80,80,0.3060003939450146
prostate,baseline,40000,81,78,78,0.05309391051577551
prostate,baseline,40000,81,32,32,0.3498406245653016
prostate,baseline,40000,81,31,31,0.36087687705474897
prostate,baseline,40000,81,26,26,0.37238846130763775
prostate,baseline,40000,81,69,69,0.11711045903452753
prostate,baseline,40000,81,64,64,0.12613325236664263
prostate,baseline,40000,81,38,38,0.13096481537116342
prostate,baseline,40000,81,37,37,0.16758343377107507
prostate,baseline,40000,81,34,34,0.1335658801939363
prostate,baseline,40000,81,26,26,0.14384742855577334
prostate,baseline,40000,81,80,80,0.09504004562790325
prostate,baseline,40000,81,80,80,0.27931564707613327
prostate,baseline,40000,81,80,80,0.24418819028983735
prostate,baseline,40000,81,78,78,0.017908000143966634
prostate,baseline,40000,81,75,75,0.22259180583102756
prostate,baseline,40000,81,80,80,0.23369592678659382
prostate,baseline,40000,81,80,80,0.2614618117156312
prostate,baseline,40000,81,79,79,0.2442644204274676
prostate,baseline,40000,81,75,75,0.2187984582037631
prostate,baseline,40000,81,80,80,0.0040748611712625215
prostate,baseline,40000,81,80,80,0.1659673885190863
prostate,baseline,40000,81,80,80,0.021468686735591498
prostate,baseline,40000,81,80,80,0.15843931963740418
prostate,baseline,40000,81,80,80,0.29571392070048924
prostate,baseline,40000,81,78,78,0.10762744844634511
prostate,baseline,40000,81,74,74,0.049279900795073675
prostate,baseline,40000,81,68,68,0.10811837835518733
prostate,baseline,40000,81,80,80,0.09668562916301997
prostate,baseline,40000,81,78,78,0.10108175839436336
prostate,baseline,40000,81,77,77,0.040898780123100734
prostate,baseline,40000,81,76,76,0.07934067112043572
prostate,baseline,40000,81,80,80,0.11401064922831487
prostate,baseline,40000,81,80,80,0.06500608149293016
prostate,baseline,40000,81,80,80,0.032976458521836415
prostate,baseline,40000,81,80,80,0.003727793619274088
prostate,baseline,40000,81,80,80,0.19114780706602028
prostate,baseline,40000,81,79,79,0.027926563161961706
prostate,baseline,40000,81,78,78,0.004409805745996607
prostate,baseline,40000,81,78,78,0.020182193859510564
prostate,baseline,40000,81,78,78,0.030684484397360958
prostate,baseline,40000,81,80,80,0.08479995868173726
prostate,baseline,40000,81,80,80,0.2440901754445727
prostate,baseline,40000,81,80,80,0.25143557593183324
prostate,baseline,40000,81,80,80,0.20118999796215525
prostate,baseline,40000,81,79,79,0.06362304872802697
prostate,baseline,40000,81,78,78,0.1623855210654027
prostate,baseline,40000,81,80,80,0.173502136046889
prostate,baseline,40000,81,80,80,0.24685388047944262
prostate,baseline,40000,81,80,80,0.28169011257582477
prostate,baseline,40000,81,77,77,0.14428696543470004
prostate,baseline,40000,81,80,80,0.1881539887795503
prostate,baseline,40000,81,80,80,0.2590133624049716
prostate,baseline,40000,81,80,80,0.03568748078840232
prostate,baseline,40000,81,80,80,0.2778478119087648
prostate,baseline,40000,81,79,79,0.09589656880420551
prostate,baseline,40000,81,77,77,0.16730938501363335
prostate,baseline,40000,81,80,80,0.017686819082942874
prostate,baseline,40000,81,80,80,0.13976445415888664
prostate,baseline,40000,81,78,78,0.13606803136096465
prostate,baseline,40000,81,77,77,0.106430755861897
prostate,baseline,40000,81,80,80,0.014019341087703491
prostate,baseline,40000,81,79,79,0.12461912809300524
prostate,baseline,40000,81,79,79,0.1262093511009331
prostate,baseline,40000,81,78,78,0.0681998461580992
prostate,baseline,40000,81,79,79,0.22994188223686246
prostate,baseline,40000,81,74,74,0.19494810368280807
prostate,baseline,40000,81,72,72,0.15813039552987615
prostate,baseline,40000,81,71,71,0.2065604317109336
prostate,baseline,40000,81,68,68,0.1726797325350197
prostate,baseline,40000,81,66,66,0.08176825931592473
prostate,baseline,40000,81,64,64,0.19709243874817683
prostate,baseline,40000,81,63,63,0.20410126086677893
prostate,baseline,40000,81,80,80,0.11258610038210608
prostate,baseline,40000,81,78,78,0.08271704741944538
prostate,baseline,40000,81,78,78,0.024355361037395985
prostate,baseline,40000,81,78,78,0.029904314965657874
prostate,baseline,40000,81,77,77,0.022983314786601962
prostate,baseline,40000,81,77,77,0.06643514515006818
prostate,baseline,40000,81,80,80,0.24464613946259978
prostate,baseline,40000,81,80,80,0.16936930478754916
prostate,baseline,40000,81,80,80,0.18357499588302195
prostate,baseline,40000,81,80,80,0.283144717509037
prostate,baseline,40000,81,78,78,0.030428187725338705
prostate,baseline,40000,81,78,78,0.05831436211149217
prostate,baseline,40000,81,80,80,0.24193117741941955
prostate,baseline,40000,81,80,80,0.041405330741851376
prostate,baseline,40000,81,80,80,0.027319942709031163
prostate,baseline,40000,81,80,80,0.20605289816438827
prostate,baseline,40000,81,71,71,0.030412338897886384
prostate,baseline,40000,81,80,80,0.22296796425516127
prostate,baseline,40000,81,80,80,0.15677271825023098
prostate,baseline,40000,81,75,75,0.16543137996387558
prostate,baseline,40000,81,79,79,0.2765851485598578
prostate,baseline,40000,81,73,73,0.1783685002176428
prostate,baseline,40000,81,71,71,0.25907409874290843
prostate,baseline,40000,81,68,68,0.22865752541763557
prostate,baseline,40000,81,80,80,0.02500301147618996
prostate,baseline,40000,81,80,80,0.1397935442391289
prostate,baseline,40000,81,80,80,0.21211848442962342
prostate,baseline,40000,81,79,79,0.04022679420884815
prostate,baseline,40000,81,78,78,0.06737404577279182
prostate,baseline,40000,81,80,80,0.2579573286303679
prostate,baseline,40000,81,78,78,0.16963976779056816
prostate,baseline,40000,81,80,80,0.019499824421892957
prostate,baseline,40000,81,80,80,0.08313513445564766
prostate,baseline,40000,81,80,80,0.16097411925151386
prostate,baseline,40000,81,80,80,0.06659866913212827
prostate,baseline,40000,81,79,79,0.02790802267524095
prostate,baseline,40000,81,79,79,0.05710800362993726
prostate,baseline,40000,81,79,79,0.02269502437113513
prostate,baseline,40000,81,78,78,0.013702974480149802
prostate,baseline,40000,81,78,78,0.012948577486150038
prostate,baseline,40000,81,74,74,0.0381148072309246
prostate,baseline,40000,81,72,72,0.05344051754568628
prostate,baseline,40000,81,68,68,0.048023814003415766
prostate,baseline,40000,81,80,80,0.008250606781239575
prostate,baseline,40000,81,79,79,0.1661197400839856
prostate,baseline,40000,81,78,78,0.11458706889762806
prostate,baseline,40000,81,77,77,0.1294581742340761
prostate,baseline,40000,81,76,76,0.14191749268320844
prostate,baseline,40000,81,76,76,0.15949582859831954
prostate,baseline,40000,81,74,74,0.14274062292670348
prostate,baseline,40000,81,74,74,0.1345335546686994
prostate,baseline,40000,81,80,80,0.20175103444148976
prostate,baseline,40000,81,80,80,0.008244264632579337
prostate,baseline,40000,81,76,76,0.11493811589010478
prostate,baseline,40000,81,75,75,0.08027535959032385
prostate,baseline,40000,81,74,74,0.020108288004302366
prostate,baseline,40000,81,55,55,0.0991961323418229
prostate,baseline,40000,81,55,55,0.13229315455403823
prostate,baseline,40000,81,26,26,0.17710962992044116
prostate,baseline,40000,81,79,79,0.3096208094164825
prostate,baseline,40000,81,79,79,0.27777446802705924
prostate,baseline,40000,81,78,78,0.2793329826276962
prostate,baseline,40000,81,74,74,0.3069991263895416
prostate,baseline,40000,81,68,68,0.2809948471405741
prostate,baseline,40000,81,80,80,0.1620325774829157
prostate,baseline,40000,81,79,79,0.16298309186205412
prostate,baseline,40000,81,68,68,0.19865126341287703
prostate,baseline,40000,81,64,64,0.202997339320592
prostate,baseline,40000,81,64,64,0.17089437169809898
prostate,baseline,40000,81,76,76,0.11544497934247355
prostate,baseline,40000,81,75,75,0.08508607364899119
prostate,baseline,40000,81,76,76,0.13003584318946906
prostate,baseline,40000,81,19,19,0.2282129514482018
prostate,baseline,40000,81,80,80,0.2041612044266447
prostate,baseline,40000,81,80,80,0.22295178781534247
prostate,baseline,40000,81,75,75,0.19919199988810485
prostate,baseline,40000,81,80,80,0.0945152035965138
prostate,baseline,40000,81,80,80,0.09431800710576424
prostate,baseline,40000,81,80,80,0.015647069478277743
prostate,baseline,40000,81,80,80,0.1775114922567798
prostate,baseline,40000,81,80,80,0.0268097500249725
prostate,baseline,40000,81,80,80,0.017218357777478863
prostate,baseline,40000,81,78,78,0.09658876295031671
prostate,baseline,40000,81,70,70,0.060940579332506226
prostate,baseline,40000,81,80,80,0.2822941530220466
prostate,baseline,40000,81,73,73,0.27120192003374755
prostate,baseline,40000,81,70,70,0.26615279040665313
prostate,baseline,40000,81,80,80,0.09037405623014028
prostate,baseline,40000,81,80,80,0.13072343242388365
prostate,baseline,40000,81,78,78,0.06513000193220582
prostate,baseline,40000,81,78,78,0.0956872087202968
prostate,baseline,40000,81,76,76,0.13755046927264325
prostate,baseline,40000,81,80,80,0.16572296124795236
prostate,baseline,40000,81,80,80,0.14216989110427786
prostate,baseline,40000,81,80,80,0.2600578470334427
prostate,baseline,40000,81,79,79,0.13259493690178945
prostate,baseline,40000,81,76,76,0.17918030017498807
prostate,baseline,40000,81,79,79,0.1937748142372432
prostate,baseline,40000,81,74,74,0.18700032390438553
prostate,baseline,40000,81,80,80,0.18135100149926706
prostate,baseline,40000,81,65,65,0.18495805270814505
prostate,baseline,40000,81,80,80,0.2603938489107578
prostate,baseline,40000,81,76,76,0.23946484882194835
prostate,baseline,40000,81,68,68,0.19295704454175816
prostate,baseline,40000,81,50,50,0.19958682995239768
prostate,baseline,40000,81,16,16,0.35003841933313634
prostate,baseline,40000,81,68,68,0.08216301131908829
prostate,baseline,40000,81,43,43,0.09477875945543639
prostate,baseline,40000,81,42,42,0.10906242453185436
prostate,baseline,40000,81,38,38,0.10004887481021063
prostate,baseline,40000,81,37,37,0.19817994092290325
prostate,baseline,40000,81,26,26,0.17504695526287728
prostate,baseline,40000,81,78,78,0.0863246407437083
prostate,baseline,40000,81,77,77,0.06737852006066665
prostate,baseline,40000,81,62,62,0.1517855843244636
prostate,baseline,40000,81,56,56,0.14809188245738403
prostate,baseline,40000,81,51,51,0.16011523601860328
prostate,baseline,40000,81,38,38,0.19921608313127345
prostate,baseline,40000,81,37,37,0.20753026998940566
prostate,baseline,40000,81,34,34,0.1770076788264393
prostate,baseline,40000,81,34,34,0.21173036519620278
prostate,baseline,40000,81,26,26,0.22878686938977583
prostate,baseline,40000,81,78,78,0.11547455995377746
prostate,baseline,40000,81,78,78,0.17893888594704885
prostate,baseline,40000,81,77,77,0.13597675845732812
prostate,baseline,40000,81,75,75,0.13988312729748695
prostate,baseline,40000,81,72,72,0.12087719624857875
prostate,baseline,40000,81,71,71,0.1134811516123648
prostate,baseline,40000,81,71,71,0.1105384277438726
prostate,baseline,40000,81,69,69,0.13153754872323656
prostate,baseline,40000,81,66,66,0.07475328923343917
prostate,baseline,40000,81,62,62,0.05018314482742824
prostate,baseline,40000,81,80,80,0.10315817020353016
prostate,baseline,40000,81,79,79,0.022993547156843704
prostate,baseline,40000,81,78,78,0.12505851683016692
prostate,baseline,40000,81,78,78,0.12631892817282905
prostate,baseline,40000,81,75,75,0.13909462266505024
prostate,baseline,40000,81,74,74,0.10724828769111583
prostate,baseline,40000,81,77,77,0.08050328670470606
prostate,baseline,40000,81,74,74,0.09801731695313518
prostate,baseline,40000,81,80,80,0.22738308777780433
prostate,baseline,40000,81,80,80,0.22437848733968088
prostate,baseline,40000,81,80,80,0.2765262454654279
prostate,baseline,40000,81,77,77,0.17418559726884034
prostate,baseline,40000,81,74,74,0.11069731100018296
prostate,baseline,40000,81,79,79,0.1642106523339912
prostate,baseline,40000,81,79,79,0.16509064468790308
prostate,baseline,40000,81,76,76,0.1594606498060474
prostate,baseline,40000,81,75,75,0.1572445200498211
prostate,baseline,40000,81,68,68,0.11225996012674105
prostate,baseline,40000,81,80,80,0.03257187373815469
prostate,baseline,40000,81,80,80,0.14255677503821124
prostate,baseline,40000,81,80,80,0.3414755416273959
prostate,baseline,40000,81,80,80,0.23407032395367883
prostate,baseline,40000,81,80,80,0.010172864670601533
prostate,baseline,40000,81,80,80,0.02025169641127777
prostate,baseline,40000,81,80,80,0.009902881607624295
prostate,baseline,40000,81,80,80,0.017772468686954
prostate,baseline,40000,81,80,80,0.011185243904004213
prostate,baseline,40000,81,80,80,0.08676389696936138
prostate,baseline,40000,81,80,80,0.008695444050139639
prostate,baseline,40000,81,80,80,0.010627400528046126
prostate,baseline,40000,81,80,80,0.01564490910165949
prostate,baseline,40000,81,80,80,0.011612680420991563
prostate,baseline,40000,81,80,80,0.11300846439745164
prostate,baseline,40000,81,80,80,0.011116827784694326
prostate,baseline,40000,81,80,80,0.014542559008071707
prostate,baseline,40000,81,80,80,0.010189824212284492
prostate,baseline,40000,81,80,80,0.05314374782885324
prostate,baseline,40000,81,79,79,0.008311380236222451
prostate,baseline,40000,81,79,79,0.020589145179954627
prostate,baseline,40000,81,78,78,0.013527017096067878
prostate,baseline,40000,81,78,78,0.00931789660698223
prostate,baseline,40000,81,78,78,0.009573873110385355
prostate,baseline,40000,81,74,74,0.020172878567583735
prostate,baseline,40000,81,80,80,0.22551240131176523
prostate,baseline,40000,81,80,80,0.18274184105662888
prostate,baseline,40000,81,76,76,0.13695335642236353
prostate,baseline,40000,81,78,78,0.31723416173581487
prostate,baseline,40000,81,72,72,0.2527098561130591
prostate,baseline,40000,81,71,71,0.29689710635356514
prostate,baseline,40000,81,71,71,0.28066025563946534
prostate,baseline,40000,81,68,68,0.2842377437963654
prostate,baseline,40000,81,65,65,0.2909678333091892
prostate,baseline,40000,81,80,80,0.006640963533166619
prostate,baseline,40000,81,80,80,0.004735415563238379
prostate,baseline,40000,81,80,80,0.0980185374515711
prostate,baseline,40000,81,80,80,0.016392987634605595
prostate,baseline,40000,81,80,80,0.04103397189286399
prostate,baseline,40000,81,80,80,0.007589371168033832
prostate,baseline,40000,81,80,80,0.19889383459184218
prostate,baseline,40000,81,80,80,0.003090328948935393
prostate,baseline,40000,81,80,80,0.006679082988930542
prostate,baseline,40000,81,80,80,0.006354511905489602
prostate,baseline,40000,81,80,80,0.15494924070382102
prostate,baseline,40000,81,79,79,0.012493698285404546
prostate,baseline,40000,81,79,79,0.01779429890448088
prostate,baseline,40000,81,78,78,0.012337545704267403
prostate,baseline,40000,81,78,78,0.016133051637892467
prostate,baseline,40000,81,74,74,0.02264200108080787
prostate,baseline,40000,81,80,80,0.0458960684704554
prostate,baseline,40000,81,80,80,0.04540425298082282
prostate,baseline,40000,81,80,80,0.054873390688952806
prostate,baseline,40000,81,77,77,0.0894927727629887
prostate,baseline,40000,81,76,76,0.09319490228411173
prostate,baseline,40000,81,74,74,0.14765561443823183
prostate,baseline,40000,81,74,74,0.10163167058233534
prostate,baseline,40000,81,59,59,0.05819237471795173
prostate,baseline,40000,81,51,51,0.17909573645813354
prostate,baseline,40000,81,79,79,0.24411193946191398
prostate,baseline,40000,81,70,70,0.17425528958981795
prostate,baseline,40000,81,68,68,0.2214949230614072
prostate,baseline,40000,81,61,61,0.19665366247059238
prostate,baseline,40000,81,72,72,0.04376990008275448
prostate,baseline,40000,81,63,63,0.1462132474276387
prostate,baseline,40000,81,80,80,0.12167540847928167
prostate,baseline,40000,81,77,77,0.020123095652510144
prostate,baseline,40000,81,71,71,0.11655358599795279
prostate,baseline,40000,81,66,66,0.07742022409653371
prostate,baseline,40000,81,62,62,0.04967390919998943
prostate,baseline,40000,81,80,80,0.25590687284875
prostate,baseline,40000,81,77,77,0.27211135959795407
prostate,baseline,40000,81,76,76,0.19474749329051685
prostate,baseline,40000,81,75,75,0.24951059620333343
prostate,baseline,40000,81,69,69,0.26350867027306607
prostate,baseline,40000,81,80,80,0.29655216458686573
prostate,baseline,40000,81,80,80,0.34538209525562563
prostate,baseline,40000,81,75,75,0.22897840398643557
prostate,baseline,40000,81,80,80,0.06298158757407486
prostate,baseline,40000,81,75,75,0.1000916508147482
prostate,baseline,40000,81,66,66,0.04874914263373412
prostate,baseline,40000,81,71,71,0.20517642638767947
prostate,baseline,40000,81,68,68,0.19905504231047222
prostate,baseline,40000,81,64,64,0.20335588575123878
prostate,baseline,40000,81,79,79,0.34258047452566126
prostate,baseline,40000,81,78,78,0.29108957117360934
prostate,baseline,40000,81,78,78,0.3458993351153448
prostate,baseline,40000,81,75,75,0.22899375722408288
prostate,baseline,40000,81,80,80,0.14555255361276548
prostate,baseline,40000,81,80,80,0.001246404232209198
prostate,baseline,40000,81,80,80,0.1690663369114692
prostate,baseline,40000,81,80,80,0.005984407484332125
prostate,baseline,40000,81,80,80,0.006922983082709905
prostate,baseline,40000,81,80,80,0.2566721319303935
prostate,baseline,40000,81,80,80,0.00610698330085996
prostate,baseline,40000,81,80,80,0.23544201122566935
prostate,baseline,40000,81,74,74,0.022826803007898706
prostate,baseline,40000,81,72,72,0.026593510063477564
prostate,baseline,40000,81,77,77,0.18283981404027197
prostate,baseline,40000,81,71,71,0.18934585403867313
prostate,baseline,40000,81,69,69,0.18892679276362132
prostate,baseline,40000,81,69,69,0.14621640943258593
prostate,baseline,40000,81,63,63,0.2039451868885213
prostate,baseline,40000,81,80,80,0.07428504255123014
prostate,baseline,40000,81,80,80,0.21690178478392025
prostate,baseline,40000,81,80,80,0.021017442126531193
prostate,baseline,40000,81,80,80,0.01681419630530561
prostate,baseline,40000,81,80,80,0.009133976534115656
prostate,baseline,40000,81,79,79,0.0167113066006849
prostate,baseline,40000,81,78,78,0.01792025618983458
prostate,baseline,40000,81,78,78,0.016289060727377635
prostate,baseline,40000,81,78,78,0.06782795948515943
prostate,baseline,40000,81,78,78,0.059515463813924044
prostate,baseline,40000,81,80,80,0.010900742815166056
prostate,baseline,40000,81,80,80,0.11399232580190222
prostate,baseline,40000,81,78,78,0.09736679763930194
prostate,baseline,40000,81,70,70,0.27999907233250004
prostate,baseline,40000,81,26,26,0.2503630891960778
prostate,baseline,40000,81,77,77,0.21224645806535833
prostate,baseline,40000,81,60,60,0.22324136183420418
prostate,baseline,40000,81,42,42,0.21117513380234906
prostate,baseline,40000,81,38,38,0.20308155709410855
prostate,baseline,40000,81,37,37,0.2373279658862067
prostate,baseline,40000,81,80,80,0.00929996200082577
prostate,baseline,40000,81,80,80,0.283548616391563
prostate,baseline,40000,81,80,80,0.13610755583802994
prostate,baseline,40000,81,76,76,0.24885600275130773
prostate,baseline,40000,81,80,80,0.190243363039207
prostate,baseline,40000,81,75,75,0.15917798979765332
prostate,baseline,40000,81,80,80,0.21943749255015543
prostate,baseline,40000,81,80,80,0.17590258524196295
prostate,baseline,40000,81,80,80,0.010217755002474774
prostate,baseline,40000,81,80,80,0.10677895426143871
prostate,baseline,40000,81,74,74,0.08782163758855267
prostate,baseline,40000,81,80,80,0.2695415717883001
prostate,baseline,40000,81,78,78,0.20971910661013915
prostate,baseline,40000,81,77,77,0.13632711574954662
prostate,baseline,40000,81,74,74,0.17300741564047192
prostate,baseline,40000,81,73,73,0.1600984813043707
prostate,baseline,40000,81,68,68,0.15337249708030046
prostate,baseline,40000,81,60,60,0.14720855514046371
prostate,baseline,40000,81,78,78,0.06433657316453348
prostate,baseline,40000,81,77,77,0.11647691191823921
prostate,baseline,40000,81,76,76,0.13975501825561845
prostate,baseline,40000,81,76,76,0.07224960590403982
prostate,baseline,40000,81,74,74,0.07871508077206472
prostate,baseline,40000,81,80,80,0.17994121748382583
prostate,baseline,40000,81,80,80,0.24636089905433356
prostate,baseline,40000,81,80,80,0.22311152473130313
prostate,baseline,40000,81,76,76,0.1307056269967848
prostate,baseline,40000,81,80,80,0.26415123722036693
prostate,baseline,40000,81,80,80,0.2743408025901456
prostate,baseline,40000,81,80,80,0.16616015990763713
prostate,baseline,40000,81,78,78,0.1578013047615887
prostate,baseline,40000,81,77,77,0.20962821127594256
prostate,baseline,40000,81,80,80,0.2851416133201182
prostate,baseline,40000,81,80,80,0.20881963779400176
prostate,baseline,40000,81,78,78,0.13262507854352257
prostate,baseline,40000,81,76,76,0.25379470555817474
prostate,baseline,40000,81,79,79,0.25088012161160517
prostate,baseline,40000,81,78,78,0.1479972141353861
prostate,baseline,40000,81,76,76,0.1787045378941612
prostate,baseline,40000,81,80,80,0.24755020994587618
prostate,baseline,40000,81,80,80,0.1535563299474109
prostate,baseline,40000,81,75,75,0.24497594890985858
prostate,baseline,40000,81,79,79,0.2666389287498885
prostate,baseline,40000,81,77,77,0.26044793367699115
prostate,baseline,40000,81,73,73,0.23486839193173512
prostate,baseline,40000,81,72,72,0.169775746665839
prostate,baseline,40000,81,68,68,0.26995977482583444
prostate,baseline,40000,81,77,77,0.24871693756113888
prostate,baseline,40000,81,77,77,0.266659917417685
prostate,baseline,40000,81,75,75,0.2909041321695701
prostate,baseline,40000,81,75,75,0.23616932893526585
prostate,baseline,40000,81,71,71,0.2688922613930009
prostate,baseline,40000,81,70,70,0.2392010469005132
prostate,baseline,40000,81,64,64,0.23335149978381287
prostate,baseline,40000,81,79,79,0.24158877716134478
prostate,baseline,40000,81,71,71,0.21049974928727516
prostate,baseline,40000,81,63,63,0.16327732797301014
prostate,baseline,40000,81,78,78,0.0744095608905911
prostate,baseline,40000,81,76,76,0.07875209835906065
prostate,baseline,40000,81,75,75,0.10430958228903235
prostate,baseline,40000,81,74,74,0.16902512172329523
prostate,baseline,40000,81,69,69,0.18658086540181779
prostate,baseline,40000,81,68,68,0.2000995645101178
prostate,baseline,40000,81,38,38,0.24344861281958272
prostate,baseline,40000,81,34,34,0.24215659765493558
prostate,baseline,40000,81,80,80,0.037095305488417864
prostate,baseline,40000,81,80,80,0.011367640958098694
prostate,baseline,40000,81,80,80,0.02976784234744102
prostate,baseline,40000,81,80,80,0.014915454357791774
prostate,baseline,40000,81,80,80,0.010458057965359948
prostate,baseline,40000,81,80,80,0.004162279431330003
prostate,baseline,40000,81,80,80,0.020993395786302615
prostate,baseline,40000,81,80,80,0.004086717324807516
prostate,baseline,40000,81,80,80,0.061238494919465605
prostate,baseline,40000,81,80,80,0.007853600641580314
prostate,baseline,40000,81,80,80,0.07817270359703773
prostate,baseline,40000,81,80,80,0.1786657966086325
prostate,baseline,40000,81,80,80,0.01271613039276886
prostate,baseline,40000,81,80,80,0.004896981063398342
prostate,baseline,40000,81,80,80,0.004023662566719094
prostate,baseline,40000,81,80,80,0.10721393731412973
prostate,baseline,40000,81,79,79,0.014660447573236993
prostate,baseline,40000,81,79,79,0.014135514238548726
prostate,baseline,40000,81,78,78,0.005399251538230189
prostate,baseline,40000,81,78,78,0.005439720101567948
prostate,baseline,40000,81,78,78,0.0056306320264349705
prostate,baseline,40000,81,78,78,0.010737403681414109
prostate,baseline,40000,81,78,78,0.020326282369191095
prostate,baseline,40000,81,78,78,0.03799834486517695
prostate,baseline,40000,81,78,78,0.007258469148443227
prostate,baseline,40000,81,74,74,0.021671098040539242
prostate,baseline,40000,81,80,80,0.13198804325662697
prostate,baseline,40000,81,51,51,0.21467961895595178
prostate,baseline,40000,81,20,20,0.18363134491035746
prostate,baseline,40000,81,53,53,0.10471238355037353
prostate,baseline,40000,81,43,43,0.0712619107158254
prostate,baseline,40000,81,42,42,0.07921293678125702
prostate,baseline,40000,81,38,38,0.07630065536286064
prostate,baseline,40000,81,37,37,0.16875593108641018
prostate,baseline,40000,81,26,26,0.14666454419458724
prostate,baseline,40000,81,80,80,0.1527723486909403
prostate,baseline,40000,81,80,80,0.22024138942429392
prostate,baseline,40000,81,80,80,0.03284735473699735
prostate,baseline,40000,81,78,78,0.13900129702873623
prostate,baseline,40000,81,78,78,0.033580529067650196
prostate,baseline,40000,81,77,77,0.14555774324428747
prostate,baseline,40000,81,79,79,0.2677787638154381
prostate,baseline,40000,81,79,79,0.22133760827923096
prostate,baseline,40000,81,77,77,0.21925045197866508
prostate,baseline,40000,81,74,74,0.24294933694366777
prostate,baseline,40000,81,74,74,0.03479436346045931
prostate,baseline,40000,81,74,74,0.17725632373782702
prostate,baseline,40000,81,73,73,0.2706442305755418
prostate,baseline,40000,81,80,80,0.007070654761120626
prostate,baseline,40000,81,80,80,0.028850657715203277
prostate,baseline,40000,81,80,80,0.19556731641406566
prostate,baseline,40000,81,79,79,0.03211968052620117
prostate,baseline,40000,81,78,78,0.08021189518463565
prostate,baseline,40000,81,74,74,0.018358093068388707
prostate,baseline,40000,81,72,72,0.13022829766161226
prostate,baseline,40000,81,62,62,0.1507242177486379
prostate,baseline,40000,81,57,57,0.1754078134783992
prostate,baseline,40000,81,55,55,0.17744211501697824
prostate,baseline,40000,81,80,80,0.07922617841929813
prostate,baseline,40000,81,80,80,0.14525752607391368
prostate,baseline,40000,81,80,80,0.17978826961932076
prostate,baseline,40000,81,75,75,0.1506222669046102
prostate,baseline,40000,81,72,72,0.052657266783007244
prostate,baseline,40000,81,72,72,0.05427245546095286
prostate,baseline,40000,81,80,80,0.2145219565445013
prostate,baseline,40000,81,78,78,0.1790639839539311
prostate,baseline,40000,81,74,74,0.039638773441043
prostate,baseline,40000,81,73,73,0.18099837945855213
prostate,baseline,40000,81,72,72,0.17010060144477562
prostate,baseline,40000,81,80,80,0.01768741174804216
prostate,baseline,40000,81,80,80,0.04948299605911934
prostate,baseline,40000,81,80,80,0.00400951029403291
prostate,baseline,40000,81,80,80,0.0022919325517000867
prostate,baseline,40000,81,80,80,0.007302907171945422
prostate,baseline,40000,81,80,80,0.011033730058150774
prostate,baseline,40000,81,78,78,0.030844163860945538
prostate,baseline,40000,81,78,78,0.011853514140437312
prostate,baseline,40000,81,78,78,0.013610522252580984
prostate,baseline,40000,81,78,78,0.009613346908698995
prostate,baseline,40000,81,78,78,0.09750740633625936
prostate,baseline,40000,81,77,77,0.07093709067898683
prostate,baseline,40000,81,74,74,0.03533884610597589
prostate,baseline,40000,81,80,80,0.030749871006808295
prostate,baseline,40000,81,80,80,0.20513925907616404
prostate,baseline,40000,81,80,80,0.03632840345884926
prostate,baseline,40000,81,79,79,0.049091943923920196
prostate,baseline,40000,81,78,78,0.05950062363230811
prostate,baseline,40000,81,74,74,0.04578233193968987
prostate,baseline,40000,81,76,76,0.17938467223472293
