dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_42739,holdout,0,4,tree,,12000,1293,0.7650769325167267,0.4331824965999311,0.14062326911565318,0.7567214634843064,0.4867394741987816,0.1596584474334013
sweep_42739,holdout,0,4,global,,12000,1293,0.7650769325167267,0.42829673649432487,0.13951717805951871,0.7567214634843064,0.486198930298819,0.1598248850560071
sweep_42739,holdout,0,4,pattern_k0,0,12000,1293,0.7745687112398476,0.42463140638098373,0.13823528152812864,0.7745480141746095,0.4733039226195653,0.15414326091155298
sweep_42739,holdout,0,4,hier_cv,10,12000,1293,0.7731725039713727,0.42511686759140216,0.13851736631666114,0.7673110072511478,0.4781263961506211,0.15696894168813666
sweep_42739,holdout,1,0,tree,,12000,1325,0.7527369819084248,0.44287275556023786,0.1445674006482215,0.7673391931439133,0.4862781452276708,0.16095572863736335
sweep_42739,holdout,1,0,global,,12000,1325,0.7527369819084248,0.44037406944222773,0.14402271737536926,0.7673391931439133,0.4864254855419407,0.16151928276795993
sweep_42739,holdout,1,0,pattern_k0,0,12000,1325,0.7630932237886953,0.43705964958786475,0.1430249208326937,0.7797050817727198,0.47747070684629195,0.15768523896544587
sweep_42739,holdout,1,0,hier_cv,10,12000,1325,0.7620619320268347,0.43739152824546274,0.1431403258675098,0.7755119808681735,0.48067839658544526,0.15889293821330336
sweep_42739,holdout,1,1,tree,,12000,1309,0.7527873584765465,0.4409164414574581,0.14395195282192166,0.767005964610741,0.48982205442400023,0.16222857386296707
sweep_42739,holdout,1,1,global,,12000,1309,0.7527873584765465,0.43788219755389246,0.1433617120554088,0.767005964610741,0.4904218651052609,0.16308391149250714
sweep_42739,holdout,1,1,pattern_k0,0,12000,1309,0.7610471830056547,0.4354811434126653,0.1425451108991805,0.7738205413230861,0.4862153294055851,0.15990173203503766
sweep_42739,holdout,1,1,hier_cv,10,12000,1309,0.7611035094918294,0.43493994375112593,0.14251698836618804,0.7762702023435623,0.481655229957225,0.15989889617216163
sweep_42739,holdout,1,2,tree,,12000,1321,0.7464622942361264,0.44672614647736614,0.14621936907341843,0.719655162968827,0.5080537129188105,0.16880201352480964
sweep_42739,holdout,1,2,global,,12000,1321,0.7464622942361264,0.4441274525650859,0.14579066144729608,0.719655162968827,0.5110897309950553,0.16963507708060843
sweep_42739,holdout,1,2,pattern_k0,0,12000,1321,0.7507476630981842,0.4427201156684471,0.14506806837608702,0.7311426495888464,0.5078727776728247,0.1659071414314493
sweep_42739,holdout,1,2,hier_cv,10,12000,1321,0.7524142568401901,0.4420920167609942,0.14497369714726405,0.7334091603923623,0.5041510760860574,0.16580534996996696
sweep_42739,holdout,1,3,tree,,12000,1317,0.7526057595400929,0.4402746138414573,0.14362214465141934,0.7589396112568174,0.4926718261627806,0.16356274257501358
sweep_42739,holdout,1,3,global,,12000,1317,0.7526057595400929,0.4364007009526258,0.14283889542655792,0.7589396112568174,0.49281038515714976,0.16408340770227478
sweep_42739,holdout,1,3,pattern_k0,0,12000,1317,0.7580015101951718,0.4352099125460191,0.14191657528640186,0.7736307383914305,0.4951809884685083,0.159527069653924
