dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_higgs,holdout,2,0,pattern_k0,0,12000,0,0.8403939672665391,0.36905513846084903,0.11668285022639073,nan,nan,nan
cand_higgs,holdout,2,0,hier_cv,10,12000,0,0.8401982748573393,0.3693196689829872,0.11677376141000433,nan,nan,nan
cand_higgs,holdout,2,0,switch_cv,k0,12000,0,0.8403939672665391,0.36905513846084903,0.11668285022639073,nan,nan,nan
cand_higgs,holdout,2,1,tree,,12000,0,0.8375654392906668,0.36982160006168785,0.11690074119478383,nan,nan,nan
cand_higgs,holdout,2,1,global,,12000,0,0.8375654392906668,0.3682471367298411,0.11670925115338684,nan,nan,nan
cand_higgs,holdout,2,1,pattern_k0,0,12000,0,0.8381944373044544,0.36765540796525903,0.11642051053978524,nan,nan,nan
cand_higgs,holdout,2,1,hier_cv,10,12000,0,0.8380764087093807,0.36774968847548445,0.11644218613541364,nan,nan,nan
cand_higgs,holdout,2,1,switch_cv,k0,12000,0,0.8381944373044544,0.36765540796525903,0.11642051053978524,nan,nan,nan
cand_higgs,holdout,2,2,tree,,12000,0,0.8384982166122582,0.3724518652452034,0.1179105245210014,nan,nan,nan
cand_higgs,holdout,2,2,global,,12000,0,0.8384982166122582,0.3713373264614341,0.11786143792574724,nan,nan,nan
cand_higgs,holdout,2,2,pattern_k0,0,12000,0,0.8386007943324183,0.3709885877936088,0.11771102458140155,nan,nan,nan
cand_higgs,holdout,2,2,hier_cv,10,12000,0,0.838524042472567,0.3709868275101084,0.11769912448552916,nan,nan,nan
cand_higgs,holdout,2,2,switch_cv,k0,12000,0,0.8386007943324183,0.3709885877936088,0.11771102458140155,nan,nan,nan
cand_higgs,holdout,2,3,tree,,12000,0,0.8458887171121596,0.3648342398841663,0.11484072780639663,nan,nan,nan
cand_higgs,holdout,2,3,global,,12000,0,0.8458887171121596,0.3632079626181163,0.11465147354207632,nan,nan,nan
cand_higgs,holdout,2,3,pattern_k0,0,12000,0,0.8465053214993343,0.3625153610825746,0.11446314082453411,nan,nan,nan
cand_higgs,holdout,2,3,hier_cv,10,12000,0,0.8464948683919074,0.36255255878172193,0.1144668333415167,nan,nan,nan
cand_higgs,holdout,2,3,switch_cv,k0,12000,0,0.8465053214993343,0.3625153610825746,0.11446314082453411,nan,nan,nan
cand_higgs,holdout,2,4,tree,,12000,0,0.8341428862674544,0.3741958688877559,0.11802829394332147,nan,nan,nan
cand_higgs,holdout,2,4,global,,12000,0,0.8341428862674544,0.3735439644870744,0.11796405473820615,nan,nan,nan
cand_higgs,holdout,2,4,pattern_k0,0,12000,0,0.8341942488053665,0.37394579270793943,0.11802806965237615,nan,nan,nan
cand_higgs,holdout,2,4,hier_cv,10,12000,0,0.8341482364034458,0.37377737366890856,0.11799707172937644,nan,nan,nan
cand_higgs,holdout,2,4,switch_cv,k0,12000,0,0.8341942488053665,0.37394579270793943,0.11802806965237615,nan,nan,nan
