dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_46654,holdout,2,1,switch_cv,k0,9978,0,0.9681171279801696,0.030199277512963165,0.008833443593851012,nan,nan,nan
sweep_46654,holdout,2,2,tree,,9978,0,0.9750215435147905,0.02640930308692445,0.007779947623322698,nan,nan,nan
sweep_46654,holdout,2,2,global,,9978,0,0.9750215435147905,0.026356334564493038,0.007792003028856184,nan,nan,nan
sweep_46654,holdout,2,2,pattern_k0,0,9978,0,0.9754333470470298,0.02616240821495173,0.0077331333068342955,nan,nan,nan
sweep_46654,holdout,2,2,hier_cv,1000,9978,0,0.975046338108662,0.026349837235978158,0.007790826706513636,nan,nan,nan
sweep_46654,holdout,2,2,switch_cv,global,9978,0,0.9750215435147905,0.026356334564493038,0.007792003028856184,nan,nan,nan
sweep_46654,holdout,2,3,tree,,9978,0,0.9782973957293373,0.024780294962010282,0.007349303687257503,nan,nan,nan
sweep_46654,holdout,2,3,global,,9978,0,0.9782973957293373,0.02465403862122135,0.007352163861751421,nan,nan,nan
sweep_46654,holdout,2,3,pattern_k0,0,9978,0,0.9781638222032509,0.024722920205873095,0.007330746784363949,nan,nan,nan
sweep_46654,holdout,2,3,hier_cv,100,9978,0,0.9782128818624644,0.02470556901887868,0.0073473866628784214,nan,nan,nan
sweep_46654,holdout,2,3,switch_cv,global,9978,0,0.9782973957293373,0.02465403862122135,0.007352163861751421,nan,nan,nan
sweep_46654,holdout,2,4,tree,,9978,0,0.9751537455570104,0.025921519976593282,0.007355821391590415,nan,nan,nan
sweep_46654,holdout,2,4,global,,9978,0,0.9751537455570104,0.025884037036509204,0.007356658872932313,nan,nan,nan
sweep_46654,holdout,2,4,pattern_k0,0,9978,0,0.9743692017843132,0.026155034583400155,0.007418383138102919,nan,nan,nan
sweep_46654,holdout,2,4,hier_cv,1000,9978,0,0.9751480615796753,0.025889301206605753,0.007357297961929221,nan,nan,nan
sweep_46654,holdout,2,4,switch_cv,global,9978,0,0.9751537455570104,0.025884037036509204,0.007356658872932313,nan,nan,nan
