dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_nhanes,holdout,1,4,switch_cv,global,2943,925,0.578736604557707,0.15628533911424194,0.044509950266816034,0.7445948639761351,0.19010883015839602,0.05841686074664199
cand_nhanes,holdout,2,0,tree,,2943,922,0.5752097639008834,0.15971494220126764,0.044422053586106215,0.7462151088927287,0.19644044029444982,0.05880514930941342
cand_nhanes,holdout,2,0,global,,2943,922,0.5752097639008834,0.15971849488453616,0.04440056409318422,0.7462151088927287,0.19636320119944925,0.05875028978293368
cand_nhanes,holdout,2,0,pattern_k0,0,2943,922,0.544447503547615,0.19775399704679666,0.046276409922992666,0.6968440982313582,0.3182137505645304,0.06503794509655998
cand_nhanes,holdout,2,0,hier_cv,10000,2943,922,0.5752430975661503,0.15970884913029634,0.04439869640370853,0.7462227908523243,0.19636165555225715,0.05875008091045087
cand_nhanes,holdout,2,0,switch_cv,global,2943,922,0.5752097639008834,0.15971849488453616,0.04440056409318422,0.7462151088927287,0.19636320119944925,0.05875028978293368
cand_nhanes,holdout,2,1,tree,,2943,896,0.5389419093217617,0.16528832879268393,0.04721795273024741,0.7228312436835475,0.1935284417854984,0.058404536600306235
cand_nhanes,holdout,2,1,global,,2943,896,0.5389419093217617,0.16489852581070552,0.047022090003830126,0.7228312436835475,0.1933447637722054,0.05817889834375384
cand_nhanes,holdout,2,1,pattern_k0,0,2943,896,0.521073429797229,0.16814103473503045,0.04803272145636396,0.6907887062602481,0.20349448354432434,0.06174893473764028
cand_nhanes,holdout,2,1,hier_cv,1000,2943,896,0.5388386620431157,0.16492980839853835,0.04703568546918601,0.722720420615876,0.19335912291938198,0.058185176941859144
cand_nhanes,holdout,2,1,switch_cv,global,2943,896,0.5389419093217617,0.16489852581070552,0.047022090003830126,0.7228312436835475,0.1933447637722054,0.05817889834375384
cand_nhanes,holdout,2,2,tree,,2943,899,0.5979470902972132,0.1486752717071285,0.043273760211328276,0.7637521248892835,0.19412193508174908,0.06020710513310919
cand_nhanes,holdout,2,2,global,,2943,899,0.5979470902972132,0.14922113101081327,0.04320857326297159,0.7637521248892835,0.1945036781721489,0.06012129505651685
cand_nhanes,holdout,2,2,pattern_k0,0,2943,899,0.5383127625961056,0.17428453563684607,0.045509129992360835,0.6680680140346782,0.27408841030024,0.06710606315510147
cand_nhanes,holdout,2,2,hier_cv,10000,2943,899,0.5980065961167832,0.14920965660082827,0.043209981446704404,0.7638122120517343,0.19450192679817102,0.06012254786232412
cand_nhanes,holdout,2,2,switch_cv,global,2943,899,0.5979470902972132,0.14922113101081327,0.04320857326297159,0.7637521248892835,0.1945036781721489,0.06012129505651685
cand_nhanes,holdout,2,3,tree,,2943,881,0.55573434164313,0.16379106244539296,0.04610183937676745,0.7260758949376576,0.19314433991854812,0.05785970505970758
cand_nhanes,holdout,2,3,global,,2943,881,0.55573434164313,0.16341912207166923,0.04600810230174065,0.7260758949376576,0.1929469839900661,0.057732722269624205
cand_nhanes,holdout,2,3,pattern_k0,0,2943,881,0.5459490005397126,0.16707351833170808,0.04599471657221934,0.7027309229438417,0.20531192355299888,0.057519328959699814
cand_nhanes,holdout,2,3,hier_cv,10000,2943,881,0.5557157503245396,0.16342183441790725,0.046008893016702614,0.7260758949376576,0.1929453626351889,0.057732197734544945
cand_nhanes,holdout,2,3,switch_cv,global,2943,881,0.55573434164313,0.16341912207166923,0.04600810230174065,0.7260758949376576,0.1929469839900661,0.057732722269624205
cand_nhanes,holdout,2,4,tree,,2943,930,0.577561640855643,0.158208380834709,0.04433912395724645,0.7115250542104131,0.2185771740149815,0.06507271902430714
cand_nhanes,holdout,2,4,global,,2943,930,0.577561640855643,0.1581842538263286,0.04432042404769532,0.7115250542104131,0.218000993233416,0.065017379592936
cand_nhanes,holdout,2,4,pattern_k0,0,2943,930,0.5592441709973927,0.16319835638370256,0.045017839374626056,0.6874299869202712,0.2326147186100901,0.0664320723764396
cand_nhanes,holdout,2,4,hier_cv,10000,2943,930,0.5775624967810471,0.1581806935172077,0.04432003785134127,0.7115902773997715,0.21800429982722752,0.0650168005714148
cand_nhanes,holdout,2,4,switch_cv,global,2943,930,0.577561640855643,0.1581842538263286,0.04432042404769532,0.7115250542104131,0.218000993233416,0.065017379592936
